CATEGORY,TIME,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,ID,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR,KOS,SSD,BRIICS,AFRIC,ASM,ASME,ATF,BEL-VLG,BEL-WAL,BLX,BVT,CCK,CXR,E21,EA15,EA17,EU15,EU25,EU27,EU28,EUR,FLK,FRO,G20,G7M,GLP,GUM,HMD,IOT,JPN2,MNP,MTQ,MYT,NCL,NFK,NMEC,NOC,OAVG,OEU,OECD,PYF,REU,ROW,SCG,SGS,SHN,SPM,OTO,WLD,XKO,YUG,
,,"PMR - Barriers to trade and investment, Other barriers",,metadata/OBR_I.html,,,,,,OBR_I,,,,,,,,,,,0,0.875,,,,,,,0.25,,,,,,,,2.174,,,0.258,,,,,1.504,,,,,0.679,1.403,,,,,,,1.663,,1.079,0.8,,,0.8,,,,,,,,,1.366,,,0.347,0.414,,,,0.65,,,0.891,,,,,,,,,,0.395,0.407,1.291,1.974,,,0.395,1.554,0.691,,1.264,,,,,,,,1.388,,,,,,1.473,0.412,,,,,,,0.9,,,,1.662,,,,,,,,,,,,0.191,,0.198,,,,,0.879,,,,,,,,,,0.275,0.683,,0.917,,0.411,1.967,,,,,,,,,,,,,,0.95,1.566,,,,0.667,,,,,1.07,0.277,,,,,,,,,,,2.15,,,,,,,0.208,,0.765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PMR - Ease of entrepreneurship index,,metadata/EASE_I.html,,,,,,EASE_I,,,,,,,,,,,4.31,4.691,,,,,,,4.219,,,,,,,,3.122,,,4.301,,,,,4.656,,,,,3.978,2.873,,,,,,,4.015,,3.91,4.181,,,4.74,,,,,,,,,4.441,,,4.454,4.316,,,,4.336,,,4.087,,,,,,,,,,4.309,3.93,2.394,4.079,,,4.023,3.501,4.776,,4.328,,,,,,,,3.966,,,,,,4.431,4.286,,,,,,,3.816,,,,3.815,,,,,,,,,,,,4.806,,4.815,,,,,4.309,,,,,,,,,,4.364,4.651,,4.132,,3.936,4.456,,,,,,,,,,,,,,4.851,4.191,,,,3.896,,,,,4.29,4.442,,,,,,,,,,,3.221,,,,,,,4.515,,4.767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PMR - State control,,,,,,,,,,,,,,,,,,,1.941,1.67,,,,,,,2.192,,,,,,,,2.512,,,2.796,,,,,1.92,,,,,2.095,3.567,,,,,,,2.535,,2.262,1.982,,,1.919,,,,,,,,,1.606,,,2.133,2.371,,,,1.842,,,2.817,,,,,,,,,,2.049,1.968,4.024,4.042,,,2.124,2.92,2.22,,1.854,,,,,,,,2.023,,,,,,2.18,2.449,,,,,,,1.952,,,,2.017,,,,,,,,,,,,1.433,,2.062,,,,,2.13,,,,,,,,,,3.063,2.183,,2.469,,2.78,3.413,,,,,,,,,,,,,,2.166,2.503,,,,1.857,,,,,2.224,2.678,,,,,,,,,,,3.436,,,,,,,1.571,,2.703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"PMR - State control, Public ownership",,,,,,,,,,,,,,,,,,,2.919,2.267,,,,,,,2.339,,,,,,,,2.675,,,3.427,,,,,2.213,,,,,2.245,4.15,,,,,,,3.006,,2.806,2.915,,,2.801,,,,,,,,,1.859,,,2.962,3.234,,,,2.694,,,2.844,,,,,,,,,,2.344,2.583,4.502,5.51,,,3.051,2.955,2.7,,2.154,,,,,,,,2.094,,,,,,3.255,2.731,,,,,,,2.159,,,,2.591,,,,,,,,,,,,1.512,,2.954,,,,,3.303,,,,,,,,,,4.361,2.428,,2.658,,3.469,3.935,,,,,,,,,,,,,,2.654,2.765,,,,1.824,,,,,3.449,3.772,,,,,,,,,,,3.551,,,,,,,2.137,,3.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"PMR - State control, Involvement in business operation",,,,,,,,,,,,,,,,,,,0.964,1.074,,,,,,,2.045,,,,,,,,2.349,,,2.166,,,,,1.626,,,,,1.945,2.983,,,,,,,2.064,,1.717,1.049,,,1.037,,,,,,,,,1.353,,,1.304,1.507,,,,0.989,,,2.789,,,,,,,,,,1.755,1.354,3.545,2.573,,,1.198,2.885,1.74,,1.554,,,,,,,,1.951,,,,,,1.104,2.167,,,,,,,1.745,,,,1.443,,,,,,,,,,,,1.355,,1.17,,,,,0.957,,,,,,,,,,1.765,1.939,,2.279,,2.092,2.89,,,,,,,,,,,,,,1.677,2.24,,,,1.89,,,,,1,1.585,,,,,,,,,,,3.322,,,,,,,1.005,,2.378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PMR - Barriers to entrepreneurship,,,,,,,,,,,,,,,,,,,1.69,1.309,,,,,,,1.781,,,,,,,,2.878,,,1.699,,,,,1.344,,,,,2.022,3.127,,,,,,,1.985,,2.09,1.819,,,1.26,,,,,,,,,1.559,,,1.546,1.684,,,,1.653,,,1.913,,,,,,,,,,1.691,2.07,3.606,2.716,,,1.977,2.499,1.224,,1.672,,,,,,,,2.034,,,,,,1.569,1.714,,,,,,,2.184,,,,2.185,,,,,,,,,,,,1.194,,1.185,,,,,1.691,,,,,,,,,,1.636,1.349,,1.868,,2.064,1.544,,,,,,,,,,,,,,1.149,1.809,,,,2.104,,,,,1.71,1.558,,,,,,,,,,,2.779,,,,,,,1.485,,1.553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"PMR - Barriers to entrepreneurship, Complexity of regulatory procedures",,,,,,,,,,,,,,,,,,,2.274,1.024,,,,,,,1.47,,,,,,,,3.786,,,2.229,,,,,1.285,,,,,3.75,3.646,,,,,,,2,,2.898,2.487,,,1.284,,,,,,,,,2.057,,,1.63,1.573,,,,1.996,,,2.074,,,,,,,,,,0.896,2.609,4.647,1.317,,,3.369,3.376,0.521,,1.833,,,,,,,,2.667,,,,,,1.563,1.408,,,,,,,2.848,,,,1.409,,,,,,,,,,,,1.078,,1.297,,,,,2.063,,,,,,,,,,1.364,0.41,,2,,2,1.333,,,,,,,,,,,,,,0.456,2.333,,,,2.83,,,,,2.769,1.854,,,,,,,,,,,3.487,,,,,,,2.46,,1.132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"PMR - Barriers to entrepreneurship, Administrative burdens on startups",,,,,,,,,,,,,,,,,,,0.916,2.014,,,,,,,2.533,,,,,,,,3.011,,,1.82,,,,,1.316,,,,,1.122,4.11,,,,,,,2.983,,2.055,2.107,,,1.298,,,,,,,,,1.827,,,1.745,2.164,,,,1.583,,,2.369,,,,,,,,,,2.683,1.997,4.07,2.759,,,1.487,2.175,2.139,,1.536,,,,,,,,2.4,,,,,,1.972,2.4,,,,,,,2.134,,,,2.43,,,,,,,,,,,,1.248,,0.921,,,,,1.348,,,,,,,,,,2.581,2.476,,1.87,,2.907,1.432,,,,,,,,,,,,,,2.088,1.969,,,,2.335,,,,,1.445,1.223,,,,,,,,,,,3.08,,,,,,,1.356,,1.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"PMR - Barriers to entrepreneurship, Regulatory protection of incumbents",,,,,,,,,,,,,,,,,,,1.881,0.89,,,,,,,1.339,,,,,,,,1.836,,,1.049,,,,,1.43,,,,,1.193,1.626,,,,,,,0.972,,1.318,0.863,,,1.197,,,,,,,,,0.793,,,1.263,1.316,,,,1.379,,,1.295,,,,,,,,,,1.496,1.604,2.099,4.072,,,1.074,1.945,1.013,,1.647,,,,,,,,1.035,,,,,,1.173,1.334,,,,,,,1.568,,,,2.717,,,,,,,,,,,,1.256,,1.336,,,,,1.661,,,,,,,,,,0.962,1.162,,1.734,,1.284,1.865,,,,,,,,,,,,,,0.903,1.125,,,,1.145,,,,,0.917,1.597,,,,,,,,,,,1.771,,,,,,,0.64,,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PMR - Barriers to trade and investment,,,,,,,,,,,,,,,,,,,0.191,0.596,,,,,,,0.185,,,,,,,,2.239,,,0.229,,,,,1.011,,,,,0.426,1.887,,,,,,,1.706,,0.599,0.415,,,0.449,,,,,,,,,0.71,,,0.202,0.349,,,,0.36,,,0.493,,,,,,,,,,0.241,0.453,1.667,1.798,,,0.262,1.029,0.423,,0.71,,,,,,,,0.766,,,,,,0.798,0.212,,,,,,,0.567,,,,1.517,,,,,,,,,,,,0.118,,0.534,,,,,0.567,,,,,,,,,,0.245,0.352,,1.297,,0.217,1.705,,,,,,,,,,,,,,0.549,0.794,,,,0.365,,,,,0.623,0.263,,,,,,,,,,,1.164,,,,,,,0.195,,0.516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"PMR - Barriers to trade and investment, Explicit barriers",,,,,,,,,,,,,,,,,,,0.383,0.317,,,,,,,0.119,,,,,,,,2.303,,,0.2,,,,,0.518,,,,,0.172,2.37,,,,,,,1.75,,0.118,0.031,,,0.099,,,,,,,,,0.054,,,0.056,0.284,,,,0.07,,,0.095,,,,,,,,,,0.086,0.5,2.042,1.623,,,0.129,0.505,0.156,,0.156,,,,,,,,0.145,,,,,,0.123,0.011,,,,,,,0.234,,,,1.371,,,,,,,,,,,,0.046,,0.87,,,,,0.254,,,,,,,,,,0.215,0.021,,1.678,,0.023,1.443,,,,,,,,,,,,,,0.147,0.022,,,,0.063,,,,,0.177,0.248,,,,,,,,,,,0.178,,,,,,,0.183,,0.267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"PMR - Barriers to trade and investment, Other barriers",,,,,,,,,,,,,,,,,,,0,0.875,,,,,,,0.25,,,,,,,,2.174,,,0.258,,,,,1.504,,,,,0.679,1.403,,,,,,,1.663,,1.079,0.8,,,0.8,,,,,,,,,1.366,,,0.347,0.414,,,,0.65,,,0.891,,,,,,,,,,0.395,0.407,1.291,1.974,,,0.395,1.554,0.691,,1.264,,,,,,,,1.388,,,,,,1.473,0.412,,,,,,,0.9,,,,1.662,,,,,,,,,,,,0.191,,0.198,,,,,0.879,,,,,,,,,,0.275,0.683,,0.917,,0.411,1.967,,,,,,,,,,,,,,0.95,1.566,,,,0.667,,,,,1.07,0.277,,,,,,,,,,,2.15,,,,,,,0.208,,0.765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PMR - Ease of entrepreneurship index,,,,,,,,,,,,,,,,,,,4.31,4.691,,,,,,,4.219,,,,,,,,3.122,,,4.301,,,,,4.656,,,,,3.978,2.873,,,,,,,4.015,,3.91,4.181,,,4.74,,,,,,,,,4.441,,,4.454,4.316,,,,4.336,,,4.087,,,,,,,,,,4.309,3.93,2.394,,,,4.023,3.501,4.776,,4.328,,,,,,,,3.966,,,,,,4.431,4.286,,,,,,,3.816,,,,3.815,,,,,,,,,,,,4.806,,4.815,,,,,4.309,,,,,,,,,,4.364,4.651,,4.132,,3.936,4.456,,,,,,,,,,,,,,4.851,4.191,,,,3.896,,,,,4.29,4.442,,,,,,,,,,,3.221,,,,,,,4.515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,PMR - State control,,,,,,,,,,,,,,,,,,,2.143,1.95,,,,,,,2.147,,,,,,,,2.648,,,,,,,,1.96,,,,,2.331,4.08,,,,,,,,,,2.144,,,1.979,,,,,,,,,1.807,,,2.179,2.415,,,,1.978,,,3.326,,,,,,,,,,2.031,1.839,3.733,,,,1.837,3.021,2.658,,1.904,,,,,,,,,,,,,,,2.338,,,,,,,,,,,2.117,,,,,,,,,,,,1.44,,1.928,,,,,2.195,,,,,,,,,,3.316,2.895,,2.439,,,3.84,,,,,,,,,,,,,,2.355,2.742,,,,2.163,,,,,2.388,2.655,,,,,,,,,,,3.656,,,,,,,1.632,,2.654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"PMR - State control, Public ownership",,,,,,,,,,,,,,,,,,,3.171,2.44,,,,,,,2.557,,,,,,,,2.734,,,,,,,,2.274,,,,,2.508,4.85,,,,,,,,,,3.052,,,2.772,,,,,,,,,1.777,,,3.049,3.363,,,,2.729,,,3.218,,,,,,,,,,2.665,1.885,4.273,,,,2.538,3.046,2.844,,1.89,,,,,,,,,,,,,,,2.732,,,,,,,,,,,2.503,,,,,,,,,,,,1.54,,2.721,,,,,3.308,,,,,,,,,,4.821,3.115,,2.613,,,3.679,,,,,,,,,,,,,,2.645,3.167,,,,1.844,,,,,3.777,3.726,,,,,,,,,,,3.721,,,,,,,2.201,,2.971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
