CATEGORY,TIME,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,ID,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR,KOS,SSD,BRIICS,AFRIC,ASM,ASME,ATF,BEL-VLG,BEL-WAL,BLX,BVT,CCK,CXR,E21,EA15,EA17,EU15,EU25,EU27,EU28,EUR,FLK,FRO,G20,G7M,GLP,GUM,HMD,IOT,JPN2,MNP,MTQ,MYT,NCL,NFK,NMEC,NOC,OAVG,OEU,OECD,PYF,REU,ROW,SCG,SGS,SHN,SPM,OTO,WLD,XKO,YUG,
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Gini coefficient at disposable income, post taxes and transfers (income inequality)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.454,,,,,,0.487,,,,,,,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,,,,,,,,,,,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.303,,,,,,,,,,,,,,,,,,,,0.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S80/S20 disposable income quintile share - Method 2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,14.6,,,,,,,,,,,,,,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S80/S20 disposable income quintile share - Method 2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Poor population, after taxes and transfers, % total population (poverty rate)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.161,,,,,,0.211,,,,,,,,,,,,,,,,,,,,0.063,,,,,,,,,,,,,,,,,,,,,,,,,0.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.079,,,,,,,,,,,,,,,,,,,,0.138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.109,,0.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Gini coefficient at disposable income, post taxes and transfers (income inequality)",,,,,,,,,,,,,,,,,,,0.337,0.274,,,,,,,0.266,,,,,,,,,,,,,,,,0.313,,,,,,,,,,,0.491,,,,,0.257,,,0.256,,,,,,,,,0.346,,,0.257,0.297,,,,0.289,,,0.339,,,,,,,,,,0.288,0.246,,,,,0.298,0.365,0.326,,,,,,,,,,0.35,,,,,,0.381,0.284,,,,,,,,,,,0.459,,,,,,,,,,,,0.305,,0.349,,,,,0.257,,,,,,,,,,0.298,0.338,,0.302,,,,,,,,,,,,,,,,,0.247,0.251,,,,0.344,,,,,0.274,0.297,,,,,,,,,,,0.398,,,,,,,0.356,,0.394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S80/S20 disposable income quintile share - Method 2012,,,,,,,,,,,,,,,,,,,5.7,4.1,,,,,,,3.9,,,,,,,,,,,,,,,,5.2,,,,,,,,,,,14.7,,,,,3.7,,,3.6,,,,,,,,,6.2,,,3.7,4.5,,,,4.4,,,6.4,,,,,,,,,,4.5,3.6,,,,,4.6,7.4,5.9,,,,,,,,,,6.4,,,,,,7.4,4.2,,,,,,,,,,,10.4,,,,,,,,,,,,4.6,,5.8,,,,,3.9,,,,,,,,,,4.7,5.9,,,,,,,,,,,,,,,,,,,3.7,3.7,,,,6.6,,,,,4.1,4.6,,,,,,,,,,,7.7,,,,,,,6,,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S80/S20 disposable income quintile share - Method 2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Poor population, after taxes and transfers, % total population (poverty rate)",,,,,,,,,,,,,,,,,,,0.128,0.09,,,,,,,0.091,,,,,,,,,,,,,,,,0.126,,,,,,,,,,,0.219,,,,,0.059,,,0.055,,,,,,,,,0.155,,,0.068,0.082,,,,0.095,,,0.148,,,,,,,,,,0.101,0.065,,,,,0.092,0.186,0.137,,,,,,,,,,0.162,,,,,,0.157,0.081,,,,,,,,,,,0.167,,,,,,,,,,,,0.077,,0.109,,,,,0.081,,,,,,,,,,0.104,0.135,,0.144,,,,,,,,,,,,,,,,,0.087,0.094,,,,0.153,,,,,0.09,0.099,,,,,,,,,,,0.173,,,,,,,0.105,,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Gini coefficient at disposable income, post taxes and transfers (income inequality)",,,,,,,,,,,,,,,,,,,,0.279,,,,,,,0.265,,,,,,,,0.47,,,,,,,,0.32,,,,,0.465,0.556,,,,,0.499,,,,,0.259,,,0.254,,,,,,,,,0.357,,,0.262,0.294,,,,0.292,,,0.342,,,,,,,,,,,0.241,,,,,0.308,0.36,0.325,,,,,,,,,,0.351,,,,,,0.352,0.28,,,,,,,,,,,,,,,,,,,,,,,0.289,,,,,,,0.252,,,,,,,,,,0.299,0.341,,0.302,,,,,,,,,,,,,,,,,0.269,0.254,,,,0.345,,,,,0.268,0.295,,,,,,,,,,,0.39,,,,,,,0.358,,0.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S80/S20 disposable income quintile share - Method 2012,,,,,,,,,,,,,,,,,,,,4.2,,,,,,,3.9,,,,,,,,12.5,,,,,,,,5.5,,,,,10.6,73.4,,,,,15.1,,,,,3.7,,,3.6,,,,,,,,,6.5,,,3.8,4.4,,,,4.4,,,6.3,,,,,,,,,,,3.4,,,,,4.8,7.6,5.8,,,,,,,,,,6.3,,,,,,6.1,4.2,,,,,,,,,,,,,,,,,,,,,,,4.3,,,,,,,3.8,,,,,,,,,,4.7,6,,,,,,,,,,,,,,,,,,,4.1,3.8,,,,6.6,,,,,4,4.4,,,,,,,,,,,7.5,,,,,,,6,,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S80/S20 disposable income quintile share - Method 2011,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,,,,,,,,,,,6.5,,,,,,,,,,,6.3,,,,,,,,,,,3.4,,,,,4.8,,5.8,,,,,,,,,,6.7,,,,,,6.3,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,6.2,,,,,,,,,,,,,,,,,,,4,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Poor population, after taxes and transfers, % total population (poverty rate)",,,,,,,,,,,,,,,,,,,,0.09,,,,,,,0.098,,,,,,,,0.2,,,,,,,,0.133,,,,,0.168,0.339,,,,,0.215,,,,,0.059,,,0.054,,,,,,,,,0.155,,,0.071,0.08,,,,0.091,,,0.151,,,,,,,,,,,0.045,,,,,0.088,0.186,0.133,,,,,,,,,,0.14,,,,,,0.124,0.083,,,,,,,,,,,,,,,,,,,,,,,0.078,,,,,,,0.078,,,,,,,,,,0.105,0.135,,0.146,,,,,,,,,,,,,,,,,0.083,0.095,,,,0.159,,,,,0.086,0.086,,,,,,,,,,,0.171,,,,,,,0.104,,0.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Gini coefficient at disposable income, post taxes and transfers (income inequality)",,,,,,,,,,,,,,,,,,,0.326,0.275,,,,,,,0.265,,,,,,,,,,,,,,,,0.317,,,,,,,,,,,0.489,,,,,0.253,,,0.249,,,,,,,,,,,,0.26,0.308,,,,0.289,,,0.338,,,,,,,,,,0.289,0.253,,,,,0.31,0.371,0.33,,0.33,,,,,,,,0.347,,,,,,0.35,0.299,,,,,,,,,,,0.457,,,,,,,,,,,,,,0.333,,,,,0.253,,,,,,,,,,0.297,0.337,,0.307,,,,,,,,,,,,,,,,,0.25,0.249,,,,0.334,,,,,,,,,,,,,,,,,0.399,,,,,,,0.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S80/S20 disposable income quintile share - Method 2012,,,,,,,,,,,,,,,,,,,5.5,4.2,,,,,,,3.9,,,,,,,,,,,,,,,,5.3,,,,,,,,,,,14.2,,,,,3.6,,,3.5,,,,,,,,,,,,3.7,4.7,,,,4.3,,,6.2,,,,,,,,,,4.5,3.6,,,,,4.8,7.5,5.9,,6.1,,,,,,,,6.1,,,,,,6.2,4.5,,,,,,,,,,,11.5,,,,,,,,,,,,,,5.3,,,,,3.8,,,,,,,,,,4.6,5.9,,,,,,,,,,,,,,,,,,,3.7,3.7,,,,6.1,,,,,,,,,,,,,,,,,7.7,,,,,,,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,S80/S20 disposable income quintile share - Method 2011,,,,,,,,,,,,,,,,,,,5.4,,,,,,,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,,,,,,,,,,,,5.5,,,3.7,,,,,,,,6.4,,,,,,,,,,4.5,3.6,,,,,4.6,,5.9,,6.1,,,,,,,,6.5,,,,,,6.3,4.5,,,,,,,,,,,13.7,,,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,4.7,6,,,,,,,,,,,,,,,,,,,3.7,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Poor population, after taxes and transfers, % total population (poverty rate)",,,,,,,,,,,,,,,,,,,0.14,0.096,,,,,,,0.1,,,,,,,,,,,,,,,,0.133,,,,,,,,,,,0.215,,,,,0.051,,,0.054,,,,,,,,,,,,0.065,0.085,,,,0.084,,,0.149,,,,,,,,,,0.103,0.061,,,,,0.094,0.184,0.13,,0.161,,,,,,,,0.132,,,,,,0.141,0.083,,,,,,,,,,,0.189,,,,,,,,,,,,,,0.099,,,,,0.081,,,,,,,,,,0.102,0.129,,0.146,,,,,,,,,,,,,,,,,0.083,0.094,,,,0.14,,,,,,,,,,,,,,,,,0.177,,,,,,,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Gini coefficient at disposable income, post taxes and transfers (income inequality)",,,,,,,,,,,,,,,,,,,,0.281,,,,,,,0.27,,,,,,,,0.483,,,,,,,,0.313,,,,,0.471,,,,,,0.486,,,,,0.257,,,0.251,,,,,,,,,,,,0.264,,,,,0.291,,,0.333,,,,,,,,,,,0.252,0.495,,,,0.307,0.371,0.327,,,,,,,,,,0.352,,,,,,0.322,0.277,,,,,,,,,,,,,,,,,,,,,,,,,0.323,,,,,0.25,,,,,,,,,,0.301,0.337,,,,,0.376,,,,,,,,,,,,,,0.261,0.244,,,,0.341,,,,,,,,,,,,,,,,,0.403,,,,,,,0.354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
