CATEGORY,TIME,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,ID,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR,KOS,SSD,BRIICS,AFRIC,ASM,ASME,ATF,BEL-VLG,BEL-WAL,BLX,BVT,CCK,CXR,E21,EA15,EA17,EU15,EU25,EU27,EU28,EUR,FLK,FRO,G20,G7M,GLP,GUM,HMD,IOT,JPN2,MNP,MTQ,MYT,NCL,NFK,NMEC,NOC,OAVG,OEU,OECD,PYF,REU,ROW,SCG,SGS,SHN,SPM,OTO,WLD,XKO,YUG,
,,"PCT patents, ICT, % of total PCT patents",,,,,,,,PCTICT_XPCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.006,,,
,,"PCT patents, climate change mitigation technologies related to energy generation, transmission or distribution, number",,metadata/PCTEET_NB.html,,,,,,PCTEET_NB,,,0,0,,,,1,0,,27.5,15.333,,,,,,1,17.643,,,0,,,0,,10.5,,,1,,,,,45.667,,0,,,6,247.417,0,,,,0,,0,0,0.111,2,0,,96.5,0,,,0,3,0,,,0,,,23.5,177.31,,,0,452.167,,,2,,0,,,,,,,5.333,7,0,19,0,1,,5,22.5,44.5,0,1107.75,1,0,1,,0,,,0,0,,,,0,1,2.5,,,,2,,,1,,,,11,,0,0,,,2,,,,,,44.5,,8,,,0,,12,,0,,,1,,,0,1,10,2.5,,258,0,0,32.333,,,,,,,,13.5,,,0,,11.667,1,0,,,8,60.5,0,,,,24,47,,,1,0,,,,,0,0,14,,,,,4,1.5,113.167,,622.603,0,0,,0,,,,,,,10.5,,,,0,,,,,,,85.833,,,,,,,,,,,,,,,,,1104.23,,,,,,,,,,,,,,,,,,,,3283.139,,,,,,,,0,3672,,0,
,,"PCT patents, climate change mitigation technologies related to buildings, number",,metadata/PCTEEBL_NB.html,,,,,,PCTEEBL_NB,,,0,0,,,,0,0,,12,13.5,,,,,,0,3,,,0,,,0,,2,,,0,,,,,15.5,,6.5,,,1,240.5,0,,,,1,,0,0,0,0,0,,9,0,,,0,0,0,,,0,,,12,44,,,0,80.5,,,3,,0,,,,,,,6,1,0,3.5,0,0,,8,9.333,23,0,175.333,0,0,0,,0,,,0,0,,,,0,0,0,,,,0,,,0,,,,2,,0,0,,,0,,,,,,41.5,,7,,,0,,0,,0,,,0,,,0,1,3,1,,109,0,0,1,,,,,,,,2.5,,,0,,6,0,2,,,2,6,1,,,,42,17,,,0,0,,,,,0,0,9,,,,,1,1,30,,354.333,0,0,,0,,,,,,,10,,,,0,,,,,,,53.5,,,,,,,,,,,,,,,,,322.5,,,,,,,,,,,,,,,,,,,,1034,,,,,,,,0,1322,,0,
,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"PCT patents, biotechnology, number",,,,,,,,,,,0,0,,,,8.8,0,,135.667,57.367,,,,,,0,123.367,,,1,,,0,,38.167,,,0,,,,,223.75,,9.5,,,21,570.103,4,,,,0,,0,2,7.611,11.5,0,,234.007,0,,,0,1,0,,,1,,,47,511.993,,,0,575.129,,,3.2,,0,,,,,,,16.5,8.5,1.833,99,0,1,,51.333,160.167,98.157,0,1250.7,0,0,0,,0,,,0,0,,,,2,6.5,10.5,,,,12.5,,,3,,,,14.333,,10.5,0,,,4,,,,,,231.25,,30.367,,,0,,53.667,,0,,,0,,,0,0,32.5,9,,566.333,0,2,32.067,,,,,,,,4.333,,,0,,84.583,2,5,,,20.6,152.81,0,,,,107.333,413.76,,,1,0,,,,,0,0,10,,,,,1,3,437.921,,4322.41,1,1,,0,,,,,,,64.8,,,,0,,,,,,,,,,,,,,,,,,,,,,,,2729.977,,,,,,,,,,,,,,,,,,,,9914.853,,,,,,,,,10942,,,
,,"PCT patents, biotechnology, % of total PCT patents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"PCT patents, medical technology, number",,,,,,,,,,,0,0,,,,3.333,1,,210.8,75,,,,,,0,84.167,,,3.5,,,1,,53.5,,,3,,,,,272.874,,5.5,,,12.333,723.067,11.6,,,,0,,1,0,3,14.25,0,,140.5,0,,,0,6,0,,,2,,,65,481.083,,,0,925.35,,,9,,0,,,,,,,36,17,18,75.5,0,5.5,,72.95,351.792,268.25,0,2989.95,0,2,0,,0.5,,,1,0,,,,13,6,37.5,,,,10,,,21,,,,21,,2,0,,,2,,,,,,648.06,,87.191,,,0,,27.5,,0.333,,,0,,,3,1,42,16.5,,894,0,2.333,62.167,,,,,,,,9.667,,,1,,83.583,2,8.667,,,15,140.067,1,,,,161.026,385.245,,,4,0,,,,,0,1,78.5,,,,,3,5.5,426.9,,6106.396,1,1,,0,,,,,,,33.9,,,,5,,,,,,,,,,,,,,,,,,,,,,,,3674.602,,,,,,,,,,,,,,,,,,,,15093.85,,,,,,,,,16375,,,
,,"PCT patents, medical technology, % of total PCT patents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"PCT patents, pharmaceuticals, number",,,,,,,,,,,0,0,,,,2,0,,125.971,44.167,,,,,,0,142.45,,,1.25,,,0,,34,,,0,,,,,207.682,,11,,,24.5,788.948,6,,,,0,,2,2,14,30.75,1,,110.75,0,,,0.333,3.75,0,,,2,,,32,403.699,,,0,503.447,,,17.2,,0,,,,,,,19,13.5,1,319.392,0,2,,62.06,181.667,186.958,0,1026.144,0,3.667,2,,0.5,,,2,0,,,,8,2,11,,,,11.5,,,4,,,,24.5,,12.5,0,,,9,,,,,,160.8,,16.533,,,0,,47.667,,0,,,0,,,0,2,39.167,15,,545.083,0,1.5,69.067,,,,,,,,10.667,,,0,,67.333,0,12.833,,,18.6,153.348,0,,,,117.833,495.117,,,1.5,0,,,,,0,0,66,,,,,6.667,3,420.433,,4480.418,0,0,,0,,,,,,,106.317,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,2504.895,,,,,,,,,,,,,,,,,,,,9723.677,,,,,,,,,11285,,,
,,"PCT patents, pharmaceuticals, % of total PCT patents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"PCT patents, nanotechnology, number",,,,,,,,,,,0,0,,,,0,0,,12,0,,,,,,1,1,,,0,,,0,,5,,,0,,,,,17.333,,0,,,5,40.167,4,,,,2,,0,0,0,0,0,,8,0,,,0,0,0,,,0.5,,,11,21.225,,,0,22.7,,,0,,0,,,,,,,3,0,0,11,0,0,,0,6,7.7,0,94,0,0,0,,0,,,0,0.5,,,,0,1,1.5,,,,0,,,0,,,,5.25,,0,0,,,1,,,,,,7,,4,,,0,,0,,0,,,0,,,0,0,1,1,,47.5,0,0,17,,,,,,,,5,,,0,,19,0,0,,,0,30.133,0,,,,5.833,3.833,,,0,0,,,,,0,0,1,,,,,0.5,0,25.7,,228.625,0,0,,0,,,,,,,1,,,,0,,,,,,,,,,,,,,,,,,,,,,,,145.292,,,,,,,,,,,,,,,,,,,,568.833,,,,,,,,,680,,,
,,"PCT patents, nanotechnology, % of total PCT patents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"PCT patents, ICT, number",,,,,,,,,,,1,0,,,,2.7,1,,539.867,298.133,,,,,,3,230.01,,,6.5,,,2,,91.633,,,11.5,,,,,731.222,,418.75,,,34,14837.267,12.048,,,,4.75,,8.167,0,10.95,25.5,1,,219.333,0,,,0,7,0,,,11.833,,,894,2651.835,,,1,3963.432,,,17.5,,1,,,,,,,175.667,28,8.5,224.449,1.833,5,,157.567,624.167,468.5,0,17506.1,0,0,4.5,,0,,,4,5.643,,,,14,12,87,,,,120,,,21,,,,41.333,,5.333,0,,,14,,,,,,1179.069,,64.393,,,0.5,,155.8,,0,,,2,,,1,4.625,56.167,31.083,,6285.817,0,7.55,192.133,,,,,,,,87.5,,,1,,464.962,13.5,14,,,67,297.55,2,,,,1997.368,915.183,,,9.75,0,,,,,0,1.125,145.25,,,,,32,31.375,1635.499,,23373.838,2,0,,0,,,,,,,264.317,,,,5,,,,,,,,,,,,,,,,,,,,,,,,14352.046,,,,,,,,,,,,,,,,,,,,64706.349,,,,,,,,,82108,,,
,,"PCT patents, ICT, % of total PCT patents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"PCT patents, climate change mitigation technologies related to energy generation, transmission or distribution, number",,,,,,,,,,,0,0,,,,1,0,,27.5,15.333,,,,,,1,17.643,,,0,,,0,,10.5,,,1,,,,,45.667,,0,,,6,247.417,0,,,,0,,0,0,0.111,2,0,,96.5,0,,,0,3,0,,,0,,,23.5,177.31,,,0,452.167,,,2,,0,,,,,,,5.333,7,0,19,0,1,,5,22.5,44.5,0,1107.75,1,0,1,,0,,,0,0,,,,0,1,2.5,,,,2,,,1,,,,11,,0,0,,,2,,,,,,44.5,,8,,,0,,12,,0,,,1,,,0,1,10,2.5,,258,0,0,32.333,,,,,,,,13.5,,,0,,11.667,1,0,,,8,60.5,0,,,,24,47,,,1,0,,,,,0,0,14,,,,,4,1.5,113.167,,622.603,0,0,,0,,,,,,,10.5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1104.23,,,,,,,,,,,,,,,,,,,,3283.139,,,,,,,,,3672,,,
,,"PCT patents, climate change mitigation technologies related to buildings, number",,,,,,,,,,,0,0,,,,0,0,,12,13.5,,,,,,0,3,,,0,,,0,,2,,,0,,,,,15.5,,6.5,,,1,240.5,0,,,,1,,0,0,0,0,0,,9,0,,,0,0,0,,,0,,,12,44,,,0,80.5,,,3,,0,,,,,,,6,1,0,3.5,0,0,,8,9.333,23,0,175.333,0,0,0,,0,,,0,0,,,,0,0,0,,,,0,,,0,,,,2,,0,0,,,0,,,,,,41.5,,7,,,0,,0,,0,,,0,,,0,1,3,1,,109,0,0,1,,,,,,,,2.5,,,0,,6,0,2,,,2,6,1,,,,42,17,,,0,0,,,,,0,0,9,,,,,1,1,30,,354.333,0,0,,0,,,,,,,10,,,,0,,,,,,,,,,,,,,,,,,,,,,,,322.5,,,,,,,,,,,,,,,,,,,,1034,,,,,,,,,1322,,,
,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"PCT patents, biotechnology, number",,,,,,,,,,,0,0,,,,9.917,0,,136.333,49.087,,,,,,0,117.024,,,4.333,,,0,,44.5,,,0,,,,,240.883,,8.5,,,17,495.726,8.417,,,,0,,3,2,7,8,0,,206.962,0,,,0,3.667,0,,,3,,,55.879,514.136,,,0,549.935,,,2.046,,0,,,,,,,29.167,10.333,0.5,112.167,0,1,,39.111,129,94.525,0,1215.033,0,1,0,,0,,,1,0,,,,5,9,11.5,,,,22,,,1.5,,,,19.833,,12,0,,,4,,,,,,241.424,,31.083,,,0,,34.85,,0,,,0,,,0,6.5,31.379,14.25,,505.229,0,2.046,43.833,,,,,,,,3.333,,,0,,108.333,2,7.5,,,15.5,181.912,0,,,,88.65,386.206,,,4.333,1,,,,,0,0.5,12,,,,,0,3,388.408,,4523.742,3.643,1,,0,,,,,,,32.5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,2640.606,,,,,,,,,,,,,,,,,,,,9869.753,,,,,,,,,10889,,,
,,"PCT patents, biotechnology, % of total PCT patents",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.237,,,
