CATEGORY,TIME,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,ID,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR,KOS,SSD,BRIICS,AFRIC,ASM,ASME,ATF,BEL-VLG,BEL-WAL,BLX,BVT,CCK,CXR,E21,EA15,EA17,EU15,EU25,EU27,EU28,EUR,FLK,FRO,G20,G7M,GLP,GUM,HMD,IOT,JPN2,MNP,MTQ,MYT,NCL,NFK,NMEC,NOC,OAVG,OEU,OECD,PYF,REU,ROW,SCG,SGS,SHN,SPM,OTO,WLD,XKO,YUG,
,,"GOVERD, financed by industry, million constant USD PPPs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GOVERD, financed by industry, % of total GOVERD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GOVERD, financed by industry, % of total GERD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GOVERD, financed by industry, % of GDP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GOVERD, financed by industry, million NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1288.258,8931.472,,,,,,,55.872,,,501.349,,,17,,,,,,,,,0.531,,,43.1,,,,,,,,21.59,,,,,,,,,,5493.2,364.5,,,,,1.1,,,,31675,,,,,,,,6.6,,,,,,8.851,,,,,,,,0.16,,,,279.55,,,,,,,,,,,,222,,,,,,,,,,,,,,,,,197.6,,,179782.753,,202.048,32877.1,,,,,,,,,,,,,,22.329,9.268,,,,,,,,,,0,,,,,,,,,,,,,,,,,,258.8,,211,,,,,,,,,,,1863.415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GOVERD, financed by industry, million USD PPPs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.43,2576.905,,,,,,,15.257,,,39.203,,,2.336,,,,,,,,,0.999,,,47.693,,,,,,,,35.076,,,,,,,,,,42.076,2.599,,,,,1.368,,,,308.977,,,,,,,,13.336,,,,,,19.669,,,,,,,,0.281,,,,33.277,,,,,,,,,,,,275.641,,,,,,,,,,,,,,,,,112.123,,,202.292,,117.686,1456.535,,,,,,,,,,,,,,46.068,15.862,,,,,,,,,,0,,,,,,,,,,,,,,,,,,376.23,,211,,,,,,,,,,,122.852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GOVERD, financed by industry, million constant USD PPPs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.072,2375.393,,,,,,,14.039,,,34.481,,,2.123,,,,,,,,,0.896,,,42.828,,,,,,,,31.455,,,,,,,,,,38.053,2.302,,,,,1.16,,,,283.056,,,,,,,,11.904,,,,,,18.133,,,,,,,,0.258,,,,30.723,,,,,,,,,,,,252.354,,,,,,,,,,,,,,,,,102.387,,,200.935,,107.536,1346.821,,,,,,,,,,,,,,43.23,13.982,,,,,,,,,,0,,,,,,,,,,,,,,,,,,342.244,,194.164,,,,,,,,,,,113.051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GOVERD, financed by industry, % of total GOVERD",,,,,,,,,,,,,,,,0.327,,,,,,,,,,,,,,,,,,,,,,,,,,,1.901,,,,,2.715,3.9,,,,,,,7.981,,,2.771,,,1.225,,,,,,,,,1.624,,,8.686,,,,,11.26,,,4.487,,,,,,,,,,8.826,15.544,,,,,0.808,,,,2.3,,,,,,,,16.923,,,,,,13.303,,,,,,,,1.35,,,,0.706,,,,,,,,,,,,13.206,,18.349,,,,,7.377,,,,,,,,,,4.485,,,2.321,,15.19,11.57,,,,,,,,,,,,,,8.643,8.044,,,,6.037,,,,,,2.393,,,,,,,,,,,2.827,,,,,,,11.954,,0.375,,,,,,,,,,,2.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.505,,,,,,,,,,,,,,,,,,,,3.723,,,,,,,,,,,,
,,"GOVERD, financed by industry, % of total GERD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.212,0.63,,,,,,,1.958,,,0.565,,,0.028,,,,,,,,,0.175,,,0.71,,,,,,,,1.267,,,,,,,,,,1.173,0.751,,,,,,,,,0.182,,,,,,,,4.334,,,,,,2.287,,,,,,,,0.237,,,,0.288,,,,,,,,,,,,1.629,,,,,,,,,,,,,,,,,1.094,,,0.273,,5.811,3.594,,,,,,,,,,,,,,2.408,1.086,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.813,,0.042,,,,,,,,,,,0.365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GOVERD, financed by industry, % of GDP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.013,,,,,,,0.017,,,0.011,,,0.001,,,,,,,,,0.003,,,0.021,,,,,,,,0.012,,,,,,,,,,0.016,0.016,,,,,0,,,,0.006,,,,,,,,0.027,,,,,,0.024,,,,,,,,0.002,,,,0.002,,,,,,,,,,,,0.032,,,,,,,,,,,,,,,,,0.011,,,0.012,,0.028,0.04,,,,,,,,,,,,,,0.028,0.024,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0.014,,0.001,,,,,,,,,,,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GOVERD, financed by industry, million NC",,,,,,,,,,,,,,,,22.095,,,328.8,,,,,,,,,,,,,,4.5,,,,,3.958,,,,,57,,,,,1497.379,8465.062,,,,,,,43.041,,,535.566,,,22,,,,,,,,,0.407,,,46.6,499.519,,,,1402.568,,,12.92,,,,,,,,,,4731.6,375.4,,,,,2.5,,122.12,,28015,,,,,,,,6.1,,,,,,7.872,,,,,,,,0.25,,,,254.136,,,,0.063,,,,,,,,251.205,,,,,,,785.7,,,,,,,,,,,1.656,,201801.934,,186.737,29673.6,,,,,,,,,,228.137,,,41.397,25.458,8.408,,,,139.762,,,,,,0,,,,,,,,,,,44.391,,,,,,,265.7,,218,,,,,,,,,,,2062.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GOVERD, financed by industry, million USD PPPs",,,,,,,,,,,,,,,,4.083,,,225.386,,,,,,,,,,,,,,6.438,,,,,6.233,,,,,46.103,,,,,4.129,2407.148,,,,,,,11.639,,,42.321,,,3.004,,,,,,,,,0.774,,,51.463,621.099,,,,1829.645,,,20.922,,,,,,,,,,36.766,2.716,,,,,3.066,,166.275,,273.513,,,,,,,,12.293,,,,,,17.377,,,,,,,,0.444,,,,31.772,,,,0.174,,,,,,,,313.46,,,,,,,84.462,,,,,,,,,,,2.87,,231.827,,110.19,1395.682,,,,,,,,,,5.601,,,48.874,52.758,14.407,,,,211.032,,,,,,0,,,,,,,,,,,38.689,,,,,,,383.819,,218,,,,,,,,,,,138.547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GOVERD, financed by industry, million constant USD PPPs",,,,,,,,,,,,,,,,3.803,,,213.207,,,,,,,,,,,,,,5.987,,,,,5.797,,,,,43.151,,,,,3.725,2241.528,,,,,,,10.826,,,37.204,,,2.772,,,,,,,,,0.694,,,47.061,566.047,,,,1637.988,,,18.627,,,,,,,,,,33.345,2.511,,,,,2.765,,150.651,,255.273,,,,,,,,11.045,,,,,,16.166,,,,,,,,0.413,,,,28.634,,,,0.162,,,,,,,,285.798,,,,,,,77.46,,,,,,,,,,,2.602,,230.529,,101.769,1308.96,,,,,,,,,,5.209,,,45.46,49.182,12.809,,,,192.265,,,,,,0,,,,,,,,,,,36.197,,,,,,,353.301,,202.763,,,,,,,,,,,128.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GOVERD, financed by industry, % of total GOVERD",,,,,,,,,,,,,,,,0.171,,,9.876,,,,,,,,,,,,,,33.333,,,,,2.409,,,,,2.14,,,,,3.299,4.116,,,,,,,6.366,,,3.763,,,1.662,,,,,,,,,1.293,,,8.276,8.105,,,,11.236,,,3.131,,,,,,,,,,7.807,15.273,,,,,1.919,,4.126,,1.926,,,,,,,,15.641,,,,,,12.292,,,,,,,,4.138,,,,0.686,,,,2.356,,,,,,,,15.977,,,,,,,9.572,,,,,,,,,,,1.185,,2.824,,17.01,11.486,,,,,,,,,,3.1,,,4.258,13.415,7.764,,,,5.802,,,,,,0,,,,,,,,,,,2.603,,,,,,,11.957,,0.403,,,,,,,,,,,3.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.708,,,,,,,,,,,,,,,,,,,,3.813,,,,,,,,,,,,
,,"GOVERD, financed by industry, % of total GERD",,,,,,,,,,,,,,,,0.081,,,,,,,,,,,,,,,,,6.272,,,,,0.595,,,,,0.165,,,,,0.269,0.65,,,,,,,1.659,,,0.629,,,0.038,,,,,,,,,0.142,,,0.716,1.042,,,,1.665,,,0.868,,,,,,,,,,1.073,0.929,,,,,0.084,,0.548,,0.16,,,,,,,,3.747,,,,,,2.089,0.57,,,,,,,0.413,,,,0.274,,,,0.502,,,,,,,,1.893,,,,,,,1.459,,,,,,,,,,,0.074,,0.317,,7.307,3.501,,,,,,,,,,0.758,,,0.486,3.802,0.944,,,,1.09,,,,,,,,,,,,,,,,,0.252,,,,,,,0.868,,0.045,,,,,,,,,,,0.427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GOVERD, financed by industry, % of GDP",,,,,,,,,,,,,,,,0,,,0.02,,,,,,,,,,,,,,0.016,,,,,0.005,,,,,0.003,,,,,0.001,0.013,,,,,,,0.013,,,0.012,,,0.001,,,,,,,,,0.002,,,0.023,0.023,,,,0.048,,,0.007,,,,,,,,,,0.015,0.019,,,,,0.001,,0.008,,0.005,,,,,,,,0.026,,,,,,0.022,0.007,,,,,,,0.003,,,,0.001,,,,0.002,,,,,,,,0.038,,,,,,,0.025,,,,,,,,,,,0.001,,0.014,,0.028,0.037,,,,,,,,,,0.006,,,0.011,0.034,0.023,,,,0.013,,,,,,0,,,,,,,,,,,0.002,,,,,,,0.015,,0.001,,,,,,,,,,,0.013,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GOVERD, financed by industry, million NC",,,,,,,,,,,,,,,,49.909,,,,17.81,,,,,,,42.228,,,,,,0.021,,,,,7.698,,,,,61,,,,,656.472,8743.04,,,,,,,33.848,,,465.276,,,38,,,,,,,,,0.388,,,58.8,494.35,,,,1221.597,,,14.65,,,,,,,,,,6088.2,340.2,,,,,2.4,17.8,122.5,,29218,,,,,,,,5.3,,,,,,7.849,3.438,,,,,,,0.25,,,,231.033,,,,0.208,,,,,,,,258.5,,107,,,,,721.7,,,,,,,,,,167.8,2.436,,182165.413,,194.213,31306.3,,,,,,,,,,1607.86,,,52.451,10.221,9.199,,,421.228,144.386,,,,,168,,,,,,,,,,,,30.477,,,,,,,263.9,,195,,,,,,,,,,,1897.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
