CATEGORY,TIME,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,ID,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR,KOS,SSD,BRIICS,AFRIC,ASM,ASME,ATF,BEL-VLG,BEL-WAL,BLX,BVT,CCK,CXR,E21,EA15,EA17,EU15,EU25,EU27,EU28,EUR,FLK,FRO,G20,G7M,GLP,GUM,HMD,IOT,JPN2,MNP,MTQ,MYT,NCL,NFK,NMEC,NOC,OAVG,OEU,OECD,PYF,REU,ROW,SCG,SGS,SHN,SPM,OTO,WLD,XKO,YUG,
,,"GBAORD, health, % of total GBAORD",,,,,,,,,,,,,,,,,,,18.523,4.971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.117,,,7.105,,,17.018,,,,,,,,,,,,2.709,6.962,,,,5.194,,,,,,,,,,,,,,,,,,,,,,,4.225,,,,,,,,,,,,,,,18.296,,,,,,,,,,,5.573,,,,,,,,,,,,4.201,,9.059,,,,,16.426,,,,,,,,,,,10.005,,,,1.969,,,,,,,,,,,,,,,6.291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GBAORD, health, % of GDP",,,,,,,,,,,,,,,,,,,0.075,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044,,,0.158,,,,,,,,,,,,0.023,0.044,,,,0.046,,,,,,,,,,,,,,,,,,,,,,,0.027,,,,,,,,,,,,,,,0.107,,,,,,,,,,,0.016,,,,,,,,,,,,0.03,,0.049,,,,,0.163,,,,,,,,,,,0.091,,,,0.006,,,,,,,,,,,,,,,0.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GBAORD, health, million NC",,,,,,,,,,,,,,,,,,,1213.84,135.528,,,,,,,46.736,,,,,,,,,,,4.607,,,,,,,,,,29072.8,,,,,,,,3.897,,3.764,1867.41,,,3193.7,,,,,,,,,19.365,,,71.51,1012.604,,,,1384.6,,,112.27,,,,,,,,,,13205.3,,,,,,41.7,46,805,,112273,,,,,,,,6.4,,,,,,2.381,57.28,,,,,,,1.677,,,,3207.917,,,,,,,,,,,,209.434,,121.7,,,,,4826.17,,,,,,,,,,792.4,221,,1577580.77,,49.48,,,,,,,,,,,496.8,,,,25.978,12.53,,,,871.986,,,,,684,,,,,,,,,,,,178,,,,,,,2364.7,,,,,,,,,,,,,20871.215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GBAORD, health, million USD PPPs",,,,,,,,,,,,,,,,,,,830.164,170.256,,,,,,,58.626,,,,,,,,,,,7.176,,,,,,,,,,77.409,,,,,,,,1.064,,6.081,146.021,,,438.93,,,,,,,,,36.439,,,79.13,1267.08,,,,1791.474,,,182.4,,,,,,,,,,101.149,,,,,,51.863,12.115,1107.793,,1095.179,,,,,,,,12.932,,,,,,5.291,65.011,,,,,,,2.942,,,,381.863,,,,,,,,,,,,260.039,,84.348,,,,,498.852,,,,,,,,,,449.627,378.901,,1775.099,,28.82,,,,,,,,,,,12.006,,,,53.597,21.444,,,,1307.5,,,,,76.727,,,,,,,,,,,,143.485,,,,,,,3437.679,,,,,,,,,,,,,1376.003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GBAORD, health, million constant USD PPPs",,,,,,,,,,,,,,,,,,,790.37,147.264,,,,,,,52.34,,,,,,,,,,,6.602,,,,,,,,,,69.326,,,,,,,,0.979,,5.59,128.435,,,398.787,,,,,,,,,32.685,,,71.059,1140.188,,,,1585.773,,,163.569,,,,,,,,,,91.477,,,,,,43.979,10.324,986.902,,1003.3,,,,,,,,11.543,,,,,,4.878,55.719,,,,,,,2.704,,,,352.554,,,,,,,,,,,,238.069,,75.709,,,,,464.626,,,,,,,,,,410.585,340.018,,1763.19,,26.335,,,,,,,,,,,11.048,,,,50.295,18.903,,,,1193.559,,,,,70.757,,,,,,,,,,,,135.06,,,,,,,3127.139,,,,,,,,,,,,,1266.233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GBAORD, health, % of total GBAORD",,,,,,,,,,,,,,,,,,,17.442,4.938,,,,,,,1.842,,,,,,,,,,,2.168,,,,,,,,,,8.85,,,,,,,,0.143,,6.31,6.71,,,15.644,,,,,,,,,13.787,,,3.573,7.144,,,,5.218,,,12.163,,,,,,,,,,13.733,,,,,,5.663,0.671,9.616,,3.228,,,,,,,,13.734,,,,,,1.951,18.059,,,,,,,6.897,,,,5.431,,,,,,,,,,,,4.291,,9.44,,,,,16.661,,,,,,,,,,10.798,12.588,,8.351,,2.695,,,,,,,,,,,2.821,,,,7.855,7.839,,,,14.431,,,,,2.064,,,,,,,,,,,,2.884,,,,,,,23.373,,,,,,,,,,,,,18.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GBAORD, health, % of GDP",,,,,,,,,,,,,,,,,,,0.073,0.04,,,,,,,0.011,,,,,,,,,,,0.005,,,,,,,,,,0.018,,,,,,,,0.001,,0.021,0.041,,,0.158,,,,,,,,,0.096,,,0.034,0.046,,,,0.046,,,0.064,,,,,,,,,,0.039,,,,,,0.016,0.004,0.049,,0.021,,,,,,,,0.026,,,,,,0.006,0.109,,,,,,,0.018,,,,0.018,,,,,,,,,,,,0.031,,0.048,,,,,0.155,,,,,,,,,,0.044,0.123,,0.101,,0.007,,,,,,,,,,,0.012,,,,0.033,0.032,,,,0.081,,,,,0.016,,,,,,,,,,,,0.008,,,,,,,0.126,,,,,,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GBAORD, health, million NC",,,,,,,,,,,,,,,,,,,1220.48,137,,,,,,,48.749,,,,,,0.005,,,,,4.638,,,,,,,,,,32399.774,,,,,,,,12.2,,3.782,1734.143,,,2774.4,,,,,,,,,14.832,,,96.9,1087.49,,,,1342.12,,,61.41,,,,,,,,,,10518.8,997,,,,,44.4,33.1,778.3,,170978,,,,,,,,3.7,,,,,,6.314,64.284,,,,,,,0.118,,,,2909.557,,,,,,,,,,,,229.296,,108.4,,,,,4646.168,,,,,,,,,,968.3,170.01,,1388506.887,,63.7,,,,,,,,,,,402.048,,,,21.496,12.094,,,,850.122,,,,,550,12.203,,,,,,,,,,,20.013,,,,,,,2256.7,,,,,,,,,,,,,21454.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GBAORD, health, million USD PPPs",,,,,,,,,,,,,,,,,,,836.617,172.329,,,,,,,61.126,,,,,,0.007,,,,,7.304,,,,,,,,,,89.347,,,,,,,,3.299,,5.965,137.032,,,378.892,,,,,,,,,28.191,,,107.013,1352.178,,,,1750.79,,,99.444,,,,,,,,,,81.735,7.213,,,,,54.458,8.605,1059.712,,1669.273,,,,,,,,7.457,,,,,,13.938,72.941,,,,,,,0.21,,,,363.752,,,,,,,,,,,,286.122,,75.149,,,,,499.457,,,,,,,,,,550.703,294.563,,1595.093,,37.588,,,,,,,,,,,9.87,,,,44.548,20.722,,,,1283.632,,,,,62.916,9.512,,,,,,,,,,,17.442,,,,,,,3259.932,,,,,,,,,,,,,1441.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50530.723,,,,,,,,,,,,
,,"GBAORD, health, million constant USD PPPs",,,,,,,,,,,,,,,,,,,791.406,151.673,,,,,,,55.069,,,,,,0.007,,,,,6.793,,,,,,,,,,80.606,,,,,,,,3.069,,5.546,120.464,,,349.562,,,,,,,,,25.294,,,97.858,1232.326,,,,1567.394,,,88.536,,,,,,,,,,74.129,6.67,,,,,49.111,7.634,960.135,,1557.954,,,,,,,,6.7,,,,,,12.966,62.781,,,,,,,0.195,,,,327.826,,,,,,,,,,,,260.872,,67.573,,,,,458.053,,,,,,,,,,504.767,267.07,,1586.164,,34.715,,,,,,,,,,,9.18,,,,41.528,18.424,,,,1169.482,,,,,58.054,8.385,,,,,,,,,,,16.319,,,,,,,3000.732,,,,,,,,,,,,,1340.669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47454.496,,,,,,,,,,,,
,,"GBAORD, health, % of total GBAORD",,,,,,,,,,,,,,,,,,,17.108,5.175,,,,,,,1.787,,,,,,0.036,,,,,2.245,,,,,,,,,,10.264,,,,,,,,0.52,,6.113,6.356,,,13.983,,,,,,,,,10.456,,,4.841,7.339,,,,5.259,,,7.857,,,,,,,,,,11.571,5.135,,,,,6.109,0.483,9.21,,4.683,,,,,,,,9.686,,,,,,5.011,18.274,,,,,,,0.616,,,,5.034,,,,,,,,,,,,4.705,,8.53,,,,,17.247,,,,,,,,,,13.091,10.456,,7.81,,4.483,,,,,,,,,,,2.48,,,,7.432,7.496,,,,14.716,,,,,1.673,0.214,,,,,,,,,,,0.357,,,,,,,22.035,,,,,,,,,,,,,19.561,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GBAORD, health, % of GDP",,,,,,,,,,,,,,,,,,,0.075,0.041,,,,,,,0.012,,,,,,0,,,,,0.006,,,,,,,,,,0.022,,,,,,,,0.004,,0.022,0.04,,,0.14,,,,,,,,,0.075,,,0.047,0.051,,,,0.046,,,0.035,,,,,,,,,,0.032,0.05,,,,,0.023,0.003,0.048,,0.033,,,,,,,,0.016,,,,,,0.017,0.129,,,,,,,0.001,,,,0.017,,,,,,,,,,,,0.035,,0.045,,,,,0.148,,,,,,,,,,0.056,0.098,,0.093,,0.01,,,,,,,,,,,0.01,,,,0.028,0.032,,,,0.082,,,,,0.014,0.002,,,,,,,,,,,0.001,,,,,,,0.124,,,,,,,,,,,,,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GBAORD, health, million NC",,,,,,,,,,,,,,,,,,,1213.68,125.766,,,,,,,50.156,,,,,,,,,,,4.067,,,,,1664,,,,,31477,,,,,,,,14.051,,1.986,1712.686,,,2460.2,,,,,,,,,13.85,,,107.039,1137.667,,,,1272.424,,,68.97,,,,,,,,,,20303,959,,,,,41.9,29,814.3,,171897,,,,,,,,5,,,,,,5.875,60.194,,,,,,,0.072,,,,2844.756,,,,,,,,,,,,236.745,,93.6,,,,,4272.17,,,,,,,,,,894.1,180.91,,1407469.904,,36.8,,,,,,,,,,,790.381,,,,22.848,12.775,,,,881.222,,,,,547,,,,,,,,,,,,13.244,,,,,,,2208.6,,,,,,,,,,,,,19034.943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GBAORD, health, million USD PPPs",,,,,,,,,,,,,,,,,,,838.825,157.926,,,,,,,62.272,,,,,,,,,,,6.325,,,,,1361.105,,,,,90.885,,,,,,,,3.735,,3.032,134.079,,,334.803,,,,,,,,,26.535,,,118.335,1402.952,,,,1643.779,,,109.352,,,,,,,,,,162.598,7.005,,,,,51.697,7.56,1105.434,,1697.58,,,,,,,,10.015,,,,,,12.856,67.298,,,,,,,0.128,,,,360.956,,,,,,,,,,,,296.879,,64.746,,,,,473.57,,,,,,,,,,507.881,310.266,,1622.681,,21.693,,,,,,,,,,,19.578,,,,46.564,21.657,,,,1307.081,,,,,63.679,,,,,,,,,,,,12.386,,,,,,,3179.58,,,,,,,,,,,,,1277.684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49692.309,,,,,,,,,,,,
,,"GBAORD, health, million constant USD PPPs",,,,,,,,,,,,,,,,,,,781.475,141.723,,,,,,,57.031,,,,,,,,,,,5.984,,,,,1283.605,,,,,82.659,,,,,,,,3.536,,2.868,121.924,,,312.381,,,,,,,,,24.027,,,109.954,1295.994,,,,1513.223,,,97.597,,,,,,,,,,147.889,6.677,,,,,45.8,6.763,1013.494,,1592.51,,,,,,,,9.194,,,,,,12.186,59.682,,,,,,,0.121,,,,335.619,,,,,,,,,,,,269.751,,58.676,,,,,431.303,,,,,,,,,,468.395,286.326,,1617.481,,20.394,,,,,,,,,,,18.536,,,,44.064,19.619,,,,1209.057,,,,,58.763,,,,,,,,,,,,11.699,,,,,,,2985.1,,,,,,,,,,,,,1209.684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47357.906,,,,,,,,,,,,
,,"GBAORD, health, % of total GBAORD",,,,,,,,,,,,,,,,,,,16.84,4.86,,,,,,,1.988,,,,,,,,,,,2.029,,,,,16.599,,,,,11.082,,,,,,,,0.69,,3.294,6.413,,,12.512,,,,,,,,,8.996,,,5.304,7.594,,,,5.015,,,8.032,,,,,,,,,,10.32,4.808,,,,,5.807,0.451,9.643,,4.762,,,,,,,,15.432,,,,,,4.676,17.289,,,,,,,0.335,,,,5.708,,,,,,,,,,,,4.938,,8.557,,,,,17.145,,,,,,,,,,14.809,11.457,,8.208,,2.8,,,,,,,,,,,5.117,,,,7.899,7.321,,,,15.509,,,,,1.737,,,,,,,,,,,,0.227,,,,,,,22.118,,,,,,,,,,,,,17.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
