CATEGORY,TIME,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,ID,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR,KOS,SSD,BRIICS,AFRIC,ASM,ASME,ATF,BEL-VLG,BEL-WAL,BLX,BVT,CCK,CXR,E21,EA15,EA17,EU15,EU25,EU27,EU28,EUR,FLK,FRO,G20,G7M,GLP,GUM,HMD,IOT,JPN2,MNP,MTQ,MYT,NCL,NFK,NMEC,NOC,OAVG,OEU,OECD,PYF,REU,ROW,SCG,SGS,SHN,SPM,OTO,WLD,XKO,YUG,
,,"GOVERD, million USD PPPs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2273.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GOVERD, million constant USD PPPs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2187.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GOVERD, % of total gross domestic R&D expenditures (GERD)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GOVERD, % of GDP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GOVERD, per capita population (USD PPPs)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GOVERD, compound annual growth rate at constant prices, %",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GOVERD, million NC",,,,,,,,,,,,,,,,18845.152,10618.7,,,471.111,104.1,,,,,1059740,782.17,,,,,,12.723,,,,,176.061,,,27076.14,,2893,,,,,47448.25,228994.641,59115.364,,,,,,700.106,,10.9,18090.631,,,1388,,,,,5790.795,,,,32.712,,,496.2,6357.516,,,,12485.607,,,479.35,,,,,,,,,,62241.1,2345,447725.8,,,30711.741,136.2,838.6,2901.586,,1377232,,,,,,366.101,,39,,1.973,,,,66.536,208.97,,,,2945.966,,,11.85,,,,36777.701,,,28666.8,2.618,,,859.14,,,,,1681,,654,,,,,9055.3,25.949,27425.57,,,,,72238.953,,,4405.8,135.289,,7745312.548,302.8,1330.167,284154.3,,,,,,,,,,9569.1,,,,258.341,115.217,,,,2520.417,,,,,4686,193.909,,44.5,8426,346.9,,,,,,,2130.766,,,,,3996.1,4833.513,2165,,56206,,167859,,,,,,,,,63603.237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GOVERD, million USD PPPs",,,,,,,,,,,,,,,,2853.597,53.588,,,591.35,325.313,,,,,205.137,980.362,,,,,,18.047,,,,,274.238,,,19.587,,2308.184,,,,,125.273,66069.448,49.315,,,,,,191.181,,17.609,1413.443,,,190.607,,,,,2538.709,,,,61.505,,,548.63,7948.785,,,,16141.532,,,778.147,,,,,,,,,,476.364,16.71,26202.71,,,84.569,169.257,220.685,3989.765,,13428.132,,,,,,17.394,,78.804,,0.438,,,,147.858,236.984,,,,2080.484,,,20.789,,,,4376.776,,,44.812,7.212,,,48.405,,,,,2085.49,,453.055,,,,,935.235,170.718,929.271,,,,,31.067,,,2497.94,231.764,,8695.529,44.36,817.41,11847.317,,,,,,,,,,231.249,,,,532.569,197.038,,,,3776.189,,,,,525.22,155.488,,21.425,686.38,18.127,,,,,,,1716.218,,,,,684.381,2467.337,3144.823,,56206,,184.098,,,,,,,,,4182.222,,,,,,,,,,,,,,,,,,,,,,,,,,,,47476.035,,,,,,,,,,,,,,,,,,,,136833.199,,,,,,,,,,,,
,,"GOVERD, million constant USD PPPs",,,,,,,,,,,,,,,,2626.024,49.313,,,511.907,298.877,,,,,,875.954,,,,,,16.623,,,,,252.297,,,18.06,,2207.317,,,,,113.049,60902.877,45.381,,,,,,175.91,,16.189,1244.222,,,173.315,,,,,2336.823,,,,55.213,,,492.889,7122.962,,,,14299.679,,,698.376,,,,,,,,,,431.16,14.796,24112.16,,,77.98,143.643,188.208,3553.356,,12218.534,,,,,,16.006,,70.339,,0.403,,,,136.309,202.664,,,,1914.932,,,19.11,,,,4022.925,,,41.236,6.64,,,44.541,,,,,1897.209,,403.551,,,,,869.957,157.301,855.109,,,,,28.588,,,2279.47,208.187,,8656.584,40.817,734.028,11409.165,,,,,,,,,,212.8,,,,500.166,173.826,,,,3449.904,,,,,484.746,133.993,,19.753,631.651,16.681,,,,,,,1621.861,,,,,629.794,2281.062,2863.051,,51721.143,,169.753,,,,,,,,,3848.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,42533.082,,,,,,,,,,,,,,,,,,,,125412.992,,,,,,,,,,,,
,,"GOVERD, % of total gross domestic R&D expenditures (GERD)",,,,,,,,,,,,,,,,51.166,84.209,,,4.439,86.104,,,,,23.574,7.765,,,,,,20.359,,,,,20.78,,,31.19,,8.526,,,,,7.812,16.161,3.053,,,,,,24.533,,13.557,20.404,,,2.314,,,,,32.974,,,,10.805,,,8.173,13.07,,,,14.063,,,28.134,,,,,,,,,,13.288,4.834,52.472,,,39.267,,1.695,13.254,,7.899,,,,,,71.444,,25.607,,12.849,,,,17.193,31.14,,,,19.564,,,17.529,,,,37.85,,,80.057,19.153,,,43.022,,,,,12.333,,20.336,,,,,15.04,39.211,40.616,,,,,39.619,,,24.394,5.91,,11.743,67.14,38.257,31.066,,,,,,,,,,27.348,,,,27.86,13.506,,,,19.135,,,,,3.417,0.879,,84.425,9.951,13.974,,,,,,,10.336,,,,,32.688,41.059,6.798,,11.177,,45.969,,,,,,,,,12.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.285,,,,,,,,,,,,,,,,,,,,10.964,,,,,,,,,,,,
,,"GOVERD, % of GDP",,,,,,,,,,,,,,,,0.323,0.211,,,0.139,0.192,,,,,0.122,0.191,,,,,,0.044,,,,,0.199,,,0.036,,0.146,,,,,0.03,0.334,0.007,,,,,,0.21,,0.062,0.397,,,0.068,,,,,0.237,,,,0.162,,,0.237,0.29,,,,0.412,,,0.273,,,,,,,,,,0.183,0.106,0.327,,,0.016,0.053,0.072,0.176,,0.26,,,,,,0.085,,0.16,,0.007,,,,0.178,0.399,,,,0.255,,,0.128,,,,0.202,,,0.124,0.072,,,0.145,,,,,0.246,,0.26,,,,,0.29,0.097,0.1,,,,,0.051,,,0.245,0.075,,0.497,0.247,0.187,0.341,,,,,,,,,,0.237,,,,0.328,0.299,,,,0.234,,,,,0.112,0.03,,0.092,0.062,0.062,,,,,,,0.091,,,,,0.201,0.381,0.116,,0.312,,0.098,,,,,,,,,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.241,,,,,,,,,,,,,,,,,,,,0.261,,,,,,,,,,,,
,,"GOVERD, per capita population (USD PPPs)",,,,,,,,,,,,,,,,,,,,69.259,,,,,,,86.23,,,,,,,,,,,35.905,,,,,63.932,,,,,7.012,47.139,1.021,,,,,,,,17.87,134.209,,,33.968,,,,,,,,,46.897,,,99.878,122.923,,,,198.782,,,68.275,,,,,,,,,,48.61,50.935,20.569,,,,36.984,26.535,64.73,,106.07,,,,,,,,38.794,,,,,,47.661,473.143,,,,,,,47.501,,,,36.17,,,,,,,,,,,,122.812,,98.649,,,,,190.697,,,,,,,,,,65.707,22.332,,171.791,,38.485,80.998,,,,,,,,,,,,,,98.317,95.348,,,,81.378,,,,,53.599,19.128,,,,,,,,,,,22.077,,,,,,,48.733,,174.899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GOVERD, compound annual growth rate at constant prices, %",,,,,,,,,,,,,,,,17.601,,,,1.894,,,,,,,-4.455,,,,,,,,,,,,,,,,-0.961,,,,,0.313,11.821,,,,,,,,,,10.937,,,3.895,,,,,,,,,2.842,,,-13.347,2.04,,,,-0.613,,,17.378,,,,,,,,,,0.945,-10.025,,,,,-0.335,-1.552,-2.616,,-7.218,,,,,,,,-0.395,,,,,,,10.352,,,,,,,,,,,-0.014,,,,,,,,,,,,6.063,,1.65,,,,,7.804,,,,,,,,,,12.912,-5.225,,6.037,,18.331,1.702,,,,,,,,,,,,,,36.43,5.37,,,,4.115,,,,,-1.024,2.308,,,,,,,,,,,15.898,,,,,,,-3.107,,2.781,,,,,,,,,,,1.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.812,,,,,,,,,,,,,,,,,,,,1.43,,,,,,,,,,,,
,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
