CATEGORY,TIME,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,ID,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR,KOS,SSD,BRIICS,AFRIC,ASM,ASME,ATF,BEL-VLG,BEL-WAL,BLX,BVT,CCK,CXR,E21,EA15,EA17,EU15,EU25,EU27,EU28,EUR,FLK,FRO,G20,G7M,GLP,GUM,HMD,IOT,JPN2,MNP,MTQ,MYT,NCL,NFK,NMEC,NOC,OAVG,OEU,OECD,PYF,REU,ROW,SCG,SGS,SHN,SPM,OTO,WLD,XKO,YUG,
,,"GBAORD, agriculture, % of GDP",,,,,,,,,,,,,,,,,,,0.037,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,0.034,,,,,,,,,,,,0.036,0.021,,,,0.029,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,0.001,,,,,,,,,,,0.012,,,,,,,,,,,,0.013,,0.112,,,,,0.076,,,,,,,,,,,0.031,,,,0.014,,,,,,,,,,,,,,,0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GBAORD, agriculture, million NC",,,,,,,,,,,,,,,,,,,622.57,32.304,,,,,,,37.268,,,,,,,,,,,33.824,,,,,,,,,,38439.438,,,,,,,,34.645,,5.933,1148.586,,,696.9,,,,,,,,,8.577,,,96.65,391.358,,,,812.92,,,30.03,,,,,,,,,,5227.5,,,,,,91,395.7,243.8,,103428,,,,,,,,8.7,,,,,,7.697,0.457,,,,,,,0.709,,,,2544.386,,,,,,,,,,,,99.884,,218.7,,,,,2464.466,,,,,,,,,,247,67.71,,982897.455,,102.144,,,,,,,,,,,1743.7,,,,10.561,5.97,,,,401.797,,,,,436,,,,,,,,,,,,255.3,,,,,,,350,,,,,,,,,,,,,7359.563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GBAORD, agriculture, million USD PPPs",,,,,,,,,,,,,,,,,,,425.785,40.582,,,,,,,46.749,,,,,,,,,,,52.685,,,,,,,,,,102.349,,,,,,,,9.461,,9.585,89.813,,,95.779,,,,,,,,,16.139,,,106.949,489.709,,,,1051.802,,,48.788,,,,,,,,,,40.041,,,,,,113.178,104.218,335.503,,1008.899,,,,,,,,17.579,,,,,,17.104,0.519,,,,,,,1.244,,,,302.878,,,,,,,,,,,,124.019,,151.577,,,,,254.737,,,,,,,,,,140.154,116.088,,1105.96,,59.495,,,,,,,,,,,42.139,,,,21.789,10.217,,,,602.475,,,,,48.908,,,,,,,,,,,,205.797,,,,,,,508.812,,,,,,,,,,,,,485.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GBAORD, agriculture, million constant USD PPPs",,,,,,,,,,,,,,,,,,,405.375,35.101,,,,,,,41.737,,,,,,,,,,,48.47,,,,,,,,,,91.661,,,,,,,,8.705,,8.812,78.996,,,87.02,,,,,,,,,14.477,,,96.041,440.668,,,,931.032,,,43.751,,,,,,,,,,36.212,,,,,,95.973,88.808,298.89,,924.259,,,,,,,,15.691,,,,,,15.768,0.444,,,,,,,1.143,,,,279.631,,,,,,,,,,,,113.541,,136.052,,,,,237.259,,,,,,,,,,127.984,104.175,,1098.54,,54.364,,,,,,,,,,,38.777,,,,20.447,9.006,,,,549.973,,,,,45.102,,,,,,,,,,,,193.712,,,,,,,462.849,,,,,,,,,,,,,446.497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GBAORD, agriculture, % of total GBAORD",,,,,,,,,,,,,,,,,,,8.946,1.177,,,,,,,1.469,,,,,,,,,,,15.919,,,,,,,,,,11.701,,,,,,,,1.272,,9.946,4.127,,,3.414,,,,,,,,,6.107,,,4.829,2.761,,,,3.064,,,3.253,,,,,,,,,,5.436,,,,,,12.359,5.769,2.912,,2.974,,,,,,,,18.67,,,,,,6.306,0.144,,,,,,,2.916,,,,4.308,,,,,,,,,,,,2.047,,16.964,,,,,8.508,,,,,,,,,,3.366,3.857,,5.203,,5.563,,,,,,,,,,,9.902,,,,3.193,3.735,,,,6.65,,,,,1.316,,,,,,,,,,,,4.136,,,,,,,3.459,,,,,,,,,,,,,6.396,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GBAORD, agriculture, % of GDP",,,,,,,,,,,,,,,,,,,0.038,0.01,,,,,,,0.009,,,,,,,,,,,0.038,,,,,,,,,,0.024,,,,,,,,0.01,,0.034,0.025,,,0.034,,,,,,,,,0.042,,,0.046,0.018,,,,0.027,,,0.017,,,,,,,,,,0.015,,,,,,0.036,0.034,0.015,,0.019,,,,,,,,0.036,,,,,,0.021,0.001,,,,,,,0.008,,,,0.014,,,,,,,,,,,,0.015,,0.087,,,,,0.079,,,,,,,,,,0.014,0.038,,0.063,,0.014,,,,,,,,,,,0.043,,,,0.013,0.015,,,,0.037,,,,,0.01,,,,,,,,,,,,0.011,,,,,,,0.019,,,,,,,,,,,,,0.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GBAORD, agriculture, million NC",,,,,,,,,,,,,,,,,,,627.98,34.433,,,,,,,38.953,,,,,,4.382,,,,,34.387,,,,,,,,,,31837.458,,,,,,,,49.6,,6.01,1120.253,,,514.9,,,,,,,,,9.151,,,94,353.152,,,,728.18,,,29.61,,,,,,,,,,4930.1,2972,,,,,90.2,380.9,268.8,,105712,,,,,,,,6.9,,,,,,7.183,1.642,,,,,,,0.468,,,,2362.705,,,,,,,,,,,,167.262,,242.4,,,,,2151.77,,,,,,,,,,230.6,57.73,,937142.362,,72.182,,,,,,,,,,,1333.47,,,,9.714,6.759,,,,366.294,,,,,489,128.228,,,,,,,,,,,128.178,,,,,,,341.9,,,,,,,,,,,,,6780.521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GBAORD, agriculture, million USD PPPs",,,,,,,,,,,,,,,,,,,430.469,43.312,,,,,,,48.843,,,,,,6.269,,,,,54.153,,,,,,,,,,87.796,,,,,,,,13.413,,9.479,88.523,,,70.318,,,,,,,,,17.393,,,103.81,439.107,,,,949.908,,,47.949,,,,,,,,,,38.309,21.502,,,,,110.632,99.021,365.991,,1032.076,,,,,,,,13.906,,,,,,15.857,1.863,,,,,,,0.831,,,,295.384,,,,,,,,,,,,208.714,,168.046,,,,,231.312,,,,,,,,,,131.15,100.024,,1076.573,,42.593,,,,,,,,,,,32.735,,,,20.131,11.581,,,,553.082,,,,,55.938,99.951,,,,,,,,,,,111.714,,,,,,,493.894,,,,,,,,,,,,,455.527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GBAORD, agriculture, million constant USD PPPs",,,,,,,,,,,,,,,,,,,407.206,38.121,,,,,,,44.003,,,,,,5.83,,,,,50.364,,,,,,,,,,79.207,,,,,,,,12.475,,8.814,77.82,,,64.875,,,,,,,,,15.606,,,94.93,400.186,,,,850.404,,,42.689,,,,,,,,,,34.744,19.883,,,,,99.77,87.85,331.6,,963.249,,,,,,,,12.494,,,,,,14.751,1.603,,,,,,,0.773,,,,266.211,,,,,,,,,,,,190.295,,151.105,,,,,212.137,,,,,,,,,,120.21,90.689,,1070.547,,39.338,,,,,,,,,,,30.448,,,,18.766,10.297,,,,503.898,,,,,51.615,88.109,,,,,,,,,,,104.518,,,,,,,454.624,,,,,,,,,,,,,423.709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9663.73,,,,,,,,,,,,
,,"GBAORD, agriculture, % of total GBAORD",,,,,,,,,,,,,,,,,,,8.802,1.301,,,,,,,1.428,,,,,,31.719,,,,,16.646,,,,,,,,,,10.085,,,,,,,,2.114,,9.714,4.106,,,2.595,,,,,,,,,6.451,,,4.696,2.383,,,,2.854,,,3.789,,,,,,,,,,5.423,15.307,,,,,12.411,5.557,3.181,,2.895,,,,,,,,18.063,,,,,,5.7,0.467,,,,,,,2.442,,,,4.087,,,,,,,,,,,,3.432,,19.075,,,,,7.988,,,,,,,,,,3.118,3.55,,5.271,,5.08,,,,,,,,,,,8.225,,,,3.358,4.189,,,,6.341,,,,,1.488,2.247,,,,,,,,,,,2.284,,,,,,,3.338,,,,,,,,,,,,,6.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GBAORD, agriculture, % of GDP",,,,,,,,,,,,,,,,,,,0.039,0.01,,,,,,,0.01,,,,,,0.016,,,,,0.041,,,,,,,,,,0.021,,,,,,,,0.015,,0.034,0.026,,,0.026,,,,,,,,,0.046,,,0.046,0.016,,,,0.025,,,0.017,,,,,,,,,,0.015,0.148,,,,,0.047,0.034,0.017,,0.021,,,,,,,,0.029,,,,,,0.02,0.003,,,,,,,0.006,,,,0.014,,,,,,,,,,,,0.025,,0.1,,,,,0.069,,,,,,,,,,0.013,0.033,,0.063,,0.011,,,,,,,,,,,0.034,,,,0.013,0.018,,,,0.035,,,,,0.012,0.02,,,,,,,,,,,0.006,,,,,,,0.019,,,,,,,,,,,,,0.042,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GBAORD, agriculture, million NC",,,,,,,,,,,,,,,,,,,592.5,45.013,,,,,,,32.262,,,,,,,,,,,40.036,,,,,622,,,,,37115,,,,,,,,7.144,,7.015,1018.816,,,683.4,,,,,,,,,14.585,,,96.568,306.515,,,,719.068,,,28.13,,,,,,,,,,16036.1,2967,,,,,90.1,360.6,285.7,,99548,,,,,,,,5.27,,,,,,6.658,1.579,,,,,,,0.464,,,,2026.31,,,,,,,,,,,,149.466,,215.7,,,,,1878.99,,,,,,,,,,293.6,57.2,,924188.779,,64.4,,,,,,,,,,,1208.399,,,,12.017,6.968,,,,375.13,,,,,458,,,,,,,,,,,,128.16,,,,,,,404.2,,,,,,,,,,,,,7884.336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GBAORD, agriculture, million USD PPPs",,,,,,,,,,,,,,,,,,,409.502,56.523,,,,,,,40.055,,,,,,,,,,,62.264,,,,,508.778,,,,,107.164,,,,,,,,1.899,,10.71,79.759,,,93.002,,,,,,,,,27.943,,,106.759,377.989,,,,928.927,,,44.6,,,,,,,,,,128.426,21.673,,,,,111.167,94.001,387.846,,983.093,,,,,,,,10.555,,,,,,14.569,1.765,,,,,,,0.826,,,,257.108,,,,,,,,,,,,187.431,,149.207,,,,,208.286,,,,,,,,,,166.775,98.1,,1065.503,,37.962,,,,,,,,,,,29.932,,,,24.49,11.813,,,,556.416,,,,,53.318,,,,,,,,,,,,119.851,,,,,,,581.901,,,,,,,,,,,,,529.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"GBAORD, agriculture, million constant USD PPPs",,,,,,,,,,,,,,,,,,,381.504,50.724,,,,,,,36.683,,,,,,,,,,,58.903,,,,,479.809,,,,,97.465,,,,,,,,1.798,,10.129,72.528,,,86.774,,,,,,,,,25.302,,,99.198,349.172,,,,855.147,,,39.806,,,,,,,,,,116.808,20.656,,,,,98.487,84.093,355.588,,922.245,,,,,,,,9.691,,,,,,13.81,1.565,,,,,,,0.782,,,,239.06,,,,,,,,,,,,170.304,,135.219,,,,,189.696,,,,,,,,,,153.809,90.53,,1062.088,,35.689,,,,,,,,,,,28.339,,,,23.176,10.702,,,,514.687,,,,,49.202,,,,,,,,,,,,113.212,,,,,,,546.309,,,,,,,,,,,,,501.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9558.799,,,,,,,,,,,,
,,"GBAORD, agriculture, % of total GBAORD",,,,,,,,,,,,,,,,,,,8.221,1.74,,,,,,,1.279,,,,,,,,,,,19.976,,,,,6.204,,,,,13.067,,,,,,,,0.351,,11.634,3.815,,,3.476,,,,,,,,,9.473,,,4.786,2.046,,,,2.834,,,3.276,,,,,,,,,,8.151,14.877,,,,,12.486,5.602,3.383,,2.758,,,,,,,,16.265,,,,,,5.299,0.454,,,,,,,2.157,,,,4.066,,,,,,,,,,,,3.118,,19.72,,,,,7.541,,,,,,,,,,4.863,3.623,,5.39,,4.9,,,,,,,,,,,7.824,,,,4.155,3.993,,,,6.602,,,,,1.454,,,,,,,,,,,,2.199,,,,,,,4.048,,,,,,,,,,,,,7.247,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
