CATEGORY,TIME,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,ID,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR,KOS,SSD,BRIICS,AFRIC,ASM,ASME,ATF,BEL-VLG,BEL-WAL,BLX,BVT,CCK,CXR,E21,EA15,EA17,EU15,EU25,EU27,EU28,EUR,FLK,FRO,G20,G7M,GLP,GUM,HMD,IOT,JPN2,MNP,MTQ,MYT,NCL,NFK,NMEC,NOC,OAVG,OEU,OECD,PYF,REU,ROW,SCG,SGS,SHN,SPM,OTO,WLD,XKO,YUG,
,,"Employer enterprise birth rate, total economy, % of active enterprises with at least one employee",,,,,,,,,,,,,,,,,,,11.5,9.2,,,,,,,2.2,,,,,,,,14,,,11.7,,,,,7.4,,,,,,,,,,,,,12.6,,,8.9,,,12.4,,,,,,,,,13,,,9.3,,,,,6.4,,,,,,,,,,,,,13.5,,,,,,,12.7,8.1,,,,,,,,,,10.6,,,,,,7.6,9.9,,,,,,,5.9,,,,,,,,,,,,,,,,9,,10.5,,,,,10,,,,,,,,,,13.4,10.5,,13.8,,9.6,,,,,,,,,,,,,,,13.9,9.1,,,,10.1,,,,,,4.8,,,,,,,,,,,,,,,,,,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Employer enterprise deaths, number",,,,,,,,,,,,,,,,,,,52517,16188,,,,,,,1863,,,,,,,,233362,,,15999,,,,,62940,,,,,,,,,,,,,8383,,,42249,,,8267,,,,,,,,,4517,,,13547,125280,,,,95226,,,,,,,,,,,,,39525,,,,,,,,130016,,,,,,,,,,3025,,,,,,3286,1508,,,,,,,629,,,,,,,,,,,,,,,,23628,,9915,,,,,9985,,,,,,,,,,100523,31872,,582131,,50461,,,,,,,,,,,,,,,63112,6512,,,,154614,,,,,,,,,,,,,,,,,,,,,,,,184750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Employer enterprise death rate, % of % of active enterprises with at least one employee",,,,,,,,,,,,,,,,,,,8,7.9,,,,,,,1,,,,,,,,10.6,,,8.9,,,,,7.6,,,,,,,,,,,,,8.2,,,18.3,,,4.1,,,,,,,,,10.3,,,10.2,,,,,7,,,,,,,,,,,,,12.9,,,,,,,,9.2,,,,,,,,,,5.9,,,,,,4.9,8,,,,,,,6.5,,,,,,,,,,,,,,,,10.1,,9.4,,,,,8.1,,,,,,,,,,15.1,10.5,,12.1,,14.1,,,,,,,,,,,,,,,37.5,10.1,,,,11.7,,,,,,,,,,,,,,,,,,,,,,,,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Employer enterprise births, number (total industry and market services)",,,,,,,,,,,,,,,,,,,59514,19023,,,,,,,5437,,,,,,,,303773,,,22509,,,,,53410,,,,,,,,,,,,,9916,,2026,26741,,,9484,,,,,,,,,2955,,,22891,127245,,,,103756,,,,,,,,,,,,,43817,,,,,,,25102,139806,,,,,,,,,,6221,,,,,,9245,1831,,,,,,,416,,,,,,,,,,,,,,,,22502,,10452,,,,,11401,,,,,,,,,,79001,24480,,678382,,32431,,,,,,,,,,,,,,,19199,6814,,,,156142,,,,,,7165,,,,,,,,,,,,,,,,,,227070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Employer enterprise birth rate, total economy, % of active enterprises with at least one employee",,,,,,,,,,,,,,,,,,,9.3,8.7,,,,,,,2.9,,,,,,,,14.3,,,12.5,,,,,6.9,,,,,,,,,,,,,9.8,,5.8,11.3,,,9.2,,,,,,,,,7.1,,,15.3,11.3,,,,7.6,,,,,,,,,,,,,13.9,,,,,,,12.6,9.6,,,,,,,,,,12.5,,,,,,12.7,9.9,,,,,,,4.1,,,,,,,,,,,,,,,,9.5,,10.1,,,,,9.4,,,,,,,,,,11.9,8,,14.2,,9.1,,,,,,,,,,,,,,,11.9,10.5,,,,11.6,,,,,,,,,,,,,,,,,,,,,,,,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Employer enterprise deaths, number",,,,,,,,,,,,,,,,,,,60449,17738,,,,,,,1996,,,,,,,,231374,,,23295,,,,,53230,,,,,,,,,,,,,10651,,,26292,,,9941,,,,,,,,,4218,,,42320,113749,,,,113105,,,,,,,,,,,,,47259,,,,,,4767,20804,157397,,,,,,,,,,3074,,,,,,10499,1450,,,,,,,887,,,,,,,,,,,,,,,,24932,,9900,,,,,7860,,,,,,,,,,84531,36935,,644417,,45262,,,,,,,,,,,,,,,17647,7084,,,,157290,,,,,,,,,,,,,,,,,,,,,,,,192355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Employer enterprise death rate, % of % of active enterprises with at least one employee",,,,,,,,,,,,,,,,,,,9.4,8.1,,,,,,,1.1,,,,,,,,10.9,,,13,,,,,6.9,,,,,,,,,,,,,10.6,,,11.1,,,9.7,,,,,,,,,10.1,,,28.3,10.1,,,,8.2,,,,,,,,,,,,,15,,,,,,,10.5,10.8,,,,,,,,,,6.2,,,,,,14.4,7.8,,,,,,,8.8,,,,,,,,,,,,,,,,10.5,,9.6,,,,,6.5,,,,,,,,,,12.8,12,,13.4,,12.7,,,,,,,,,,,,,,,10.9,10.9,,,,11.6,,,,,,,,,,,,,,,,,,,,,,,,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Employer enterprise births, number (total industry and market services)",,,,,,,,,,,,,,,,,,,76790,19590,,,,,,,,,,,,,,,335143,,,,,,,,46560,,,,,,,,,,,,,,,,25206,,,,,,,,,,,,2861,,,,,,,,,,,,,,,,,,,,,45870,,,,,,,26456,133452,,,,,,,,,,10687,,,,,,7075,1764,,,,,,,,,,,,,,,,,,,,,,,23670,,10293,,,,,,,,,,,,,,,,27447,,701123,,32908,,,,,,,,,,,,,,,,6778,,,,119986,,,,,,7073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Employer enterprise birth rate, total economy, % of active enterprises with at least one employee",,,,,,,,,,,,,,,,,,,11.6,9.1,,,,,,,,,,,,,,,16.4,,,,,,,,6.2,,,,,,,,,,,,,,,,11.1,,,,,,,,,,,,7.2,,,,,,,,,,,,,,,,,,,,,14.5,,,,,,,13.5,9.1,,,,,,,,,,17.7,,,,,,10.6,9.7,,,,,,,,,,,,,,,,,,,,,,,9.9,,10,,,,,,,,,,,,,,,,8.5,,14.9,,9.2,,,,,,,,,,,,,,,,10.5,,,,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Employer enterprise deaths, number",,,,,,,,,,,,,,,,,,,54688,17471,,,,,,,1020,,,,,,,,224303,,,22870,,,,,47430,,,,,,,,,,,,,11265,,3109,21253,,,13091,,,,,,,,,2345,,,,,,,,,,,,,,,,,,,,,46820,,,,,,,21331,135092,,,,,,,,,,5502,,,,,,3312,1468,,,,,,,407,,,,,,,,,,,,,,,,24982,,10179,,,,,8011,,,,,,,,,,93467,38593,,594170,,26250,,,,,,,,,,,,,,,29463,6318,,,,132322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Employer enterprise death rate, % of % of active enterprises with at least one employee",,,,,,,,,,,,,,,,,,,8.3,8.1,,,,,,,,,,,,,,,11,,,,,,,,6.3,,,,,,,,,,,,,,,,9.4,,,,,,,,,,,,5.9,,,,,,,,,,,,,,,,,,,,,14.8,,,,,,,10.9,9.3,,,,,,,,,,9.1,,,,,,5,8.1,,,,,,,,,,,,,,,,,,,,,,,10.4,,9.9,,,,,,,,,,,,,,,,11.9,,12.6,,7.4,,,,,,,,,,,,,,,,9.8,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Employer enterprise births, number (total industry and market services)",,,,,,,,,,,,,,,,,,,77889,18919,,,,,,,,,,,,,,,330900,,,,,,,,48810,,,,,,,,,,,,,,,,23493,,,,,,,,,,,,4489,,,,,,,,,,,,,,,,,,,,,43495,,,,,,,,132906,,,,,,,,,,6665,,,,,,6602,1809,,,,,,,,,,,,,,,,,,,,,,,21058,,9510,,,,,,,,,,,,,,,,31694,,654929,,22007,,,,,,,,,,,,,,,,6025,,,,118971,,,,,,7508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Employer enterprise birth rate, total economy, % of active enterprises with at least one employee",,,,,,,,,,,,,,,,,,,11.8,8.9,,,,,,,,,,,,,,,17.1,,,,,,,,6.6,,,,,,,,,,,,,,,,10.4,,,,,,,,,,,,11.7,,,,,,,,,,,,,,,,,,,,,13.9,,,,,,,,9.5,,,,,,,,,,11.9,,,,,,10.3,10.2,,,,,,,,,,,,,,,,,,,,,,,8.8,,9.3,,,,,,,,,,,,,,,,9.6,,14.5,,6.1,,,,,,,,,,,,,,,,9.3,,,,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
