CATEGORY,TIME,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,ID,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR,KOS,SSD,BRIICS,AFRIC,ASM,ASME,ATF,BEL-VLG,BEL-WAL,BLX,BVT,CCK,CXR,E21,EA15,EA17,EU15,EU25,EU27,EU28,EUR,FLK,FRO,G20,G7M,GLP,GUM,HMD,IOT,JPN2,MNP,MTQ,MYT,NCL,NFK,NMEC,NOC,OAVG,OEU,OECD,PYF,REU,ROW,SCG,SGS,SHN,SPM,OTO,WLD,XKO,YUG,
,,"BERD, financed by government (direct), million constant USD PPPs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"BERD, financed by government (direct), % of total BERD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"BERD, financed by government (direct), % of total GERD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"BERD, financed by government (direct), % of GDP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"BERD, financed by government (direct), million NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20118.209,46342.088,,,,,,,6.779,,,3658.128,,,1080,,,,,,,,,11.67,,,147.3,,,,,1984.471,,,49.48,,,,,,,,,,66578.1,2588.9,,,,,,,,,143103,,,,,,,,0.6,,,,,,2.496,,,,,,,,0.086,,,,10716.929,,,,,,,,,,,,138,,,,,,,,,,,,,,,,,841.6,,,2623788.352,,209.034,343396.9,,,,,,,,,,,,,,16.853,27.789,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950,,19641,,,,,,,,,,,5732.507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"BERD, financed by government (direct), million USD PPPs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.567,13370.602,,,,,,,1.851,,,286.045,,,148.431,,,,,,,,,21.959,,,162.996,,,,,2567.62,,,80.388,,,,,,,,,,509.969,18.462,,,,,,,,,1395.913,,,,,,,,1.212,,,,,,5.547,,,,,,,,0.151,,,,1275.718,,,,,,,,,,,,171.345,,,,,,,,,,,,,,,,,477.545,,,2952.296,,121.755,15213.314,,,,,,,,,,,,,,34.771,47.561,,,,,,,,,,,,,,,,,,,,,,,,,,,,2834.81,,19641,,,,,,,,,,,377.934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"BERD, financed by government (direct), million constant USD PPPs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.973,12325.033,,,,,,,1.703,,,251.596,,,134.856,,,,,,,,,19.697,,,146.372,,,,,2272.8,,,72.089,,,,,,,,,,461.204,16.351,,,,,,,,,1278.805,,,,,,,,1.082,,,,,,5.113,,,,,,,,0.139,,,,1177.803,,,,,,,,,,,,156.868,,,,,,,,,,,,,,,,,436.078,,,2932.489,,111.254,14067.365,,,,,,,,,,,,,,32.629,41.924,,,,,,,,,,,,,,,,,,,,,,,,,,,,2578.729,,18073.782,,,,,,,,,,,347.785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"BERD, financed by government (direct), % of total BERD",,,,,,,,,,,,,,,,7.082,,,,,,,,,,,,,,,,,,,,,,,,,,,4.895,,,,,9.655,4.259,,,,,,,,,,7.598,,,2.816,,,,,,,,,8.372,,,3.639,,,,,3.324,,,8.811,,,,,,,,,,19.355,8.254,,,,,,,,,1.046,,,,,,,,1.592,,,,,,,,,,,,,,,,,,35.307,,,,,,,,,,,,1.822,,10.986,,,,,8.644,,,,,,,,,,10.005,,,5.131,,13.664,63.412,,,,,,,,,,,,,,6.502,4.271,,,,9.369,,,,,,1.413,,,,,,,,,,,10.616,,,,,,,9.316,,5.461,,,,,,,,,,,1.443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.047,,,,,,,,,,,,
,,"BERD, financed by government (direct), % of total GERD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.312,3.27,,,,,,,0.238,,,4.126,,,1.801,,,,,,,,,3.854,,,2.426,,,,,2.235,,,2.904,,,,,,,,,,14.214,5.337,,,,,,,,,0.821,,,,,,,,0.394,,,,,,0.645,,,,,,,,0.127,,,,11.029,,,,,,,,,,,,1.012,,,,,,,,,,,,,,,,,4.66,,,3.978,,6.012,37.543,,,,,,,,,,,,,,1.817,3.258,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.123,,3.906,,,,,,,,,,,1.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"BERD, financed by government (direct), % of GDP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013,0.068,,,,,,,0.002,,,0.08,,,0.053,,,,,,,,,0.058,,,0.07,,,,,0.065,,,0.028,,,,,,,,,,0.196,0.117,,,,,,,,,0.027,,,,,,,,0.002,,,,,,0.007,,,,,,,,0.001,,,,0.059,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,0.047,,,0.168,,0.029,0.413,,,,,,,,,,,,,,0.021,0.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.104,,0.109,,,,,,,,,,,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"BERD, financed by government (direct), million NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,8.356,,,,,666,,,,,17295.823,42226.828,,,,,,,5.803,,1.289,4771.882,,,800,,,,,,,,,12.895,,,130.2,2425.184,,,,1915.2,,,52.93,,,,,,,,,,52013,2216.3,,,,,125.8,1258.5,707.969,,129875,,,,,,,,0.8,,,,,,2.096,,,,,,,,0.637,,,,10011.678,,,,0.141,,,,,,,,131.222,,,,,,,2462.2,,,,,,,,,,865.1,93.956,,2561831.089,,201.37,316622.6,,,,,,,,,,1035.451,,,277.051,9.688,53.268,,,,658.852,,,,,,,,,,,,,,,,,781.759,,,,,,,1857.1,,26692,,,,,,,,,,,5469.977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"BERD, financed by government (direct), million USD PPPs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.574,,,,,13.159,,,,,538.679,,,,,47.696,12007.733,,,,,,,1.569,,2.033,377.075,,,109.254,,,,,,,,,24.51,,,143.788,3015.459,,,,2498.371,,,85.712,,,,,,,,,,404.16,16.035,,,,,154.296,327.165,963.952,,1267.981,,,,,,,,1.612,,,,,,4.627,,,,,,,,1.131,,,,1251.656,,,,0.39,,,,,,,,163.743,,,,,,,264.683,,,,,,,,,,492.01,162.79,,2942.988,,118.824,14892.172,,,,,,,,,,25.419,,,327.097,20.077,91.271,,,,994.826,,,,,,,,,,,,,,,,,681.346,,,,,,,2682.687,,26692,,,,,,,,,,,367.483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"BERD, financed by government (direct), million constant USD PPPs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.463,,,,,12.238,,,,,504.189,,,,,43.03,11181.56,,,,,,,1.46,,1.89,331.484,,,100.796,,,,,,,,,21.991,,,131.488,2748.178,,,,2236.665,,,76.31,,,,,,,,,,366.549,14.827,,,,,139.148,290.258,873.372,,1183.423,,,,,,,,1.449,,,,,,4.304,,,,,,,,1.052,,,,1128.039,,,,0.363,,,,,,,,149.293,,,,,,,242.742,,,,,,,,,,450.969,147.595,,2926.514,,109.744,13966.841,,,,,,,,,,23.643,,,304.244,18.716,81.148,,,,906.359,,,,,,,,,,,,,,,,,637.46,,,,,,,2469.385,,24826.429,,,,,,,,,,,341.815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"BERD, financed by government (direct), % of total BERD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.696,,,,,9.298,4.197,,,,,,,,,,9.219,,,2.173,,,,,,,,,10.33,,,2.953,7.79,,,,3.36,,,10.494,,,,,,,,,,16.486,8.984,,,,,5.971,3.147,5.735,,0.956,,,,,,,,1.384,,,,,,,,,,,,,,,,,,36.078,,,,,,,,,,,,1.765,,,,,,,8.508,,,,,,,,,,11.486,9.069,,5.139,,19.008,62.671,,,,,,,,,,,,,5.312,3.927,7.737,,,,9.711,,,,,,,,,,,,,,,,,8.924,,,,,,,9.316,,7.834,,,,,,,,,,,1.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.388,,,,,,,,,,,,,,,,,,,,5.976,,,,,,,,,,,,
,,"BERD, financed by government (direct), % of total GERD",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.533,,,,,1.257,,,,,1.931,,,,,3.104,3.244,,,,,,,0.224,,1.533,5.607,,,1.386,,,,,,,,,4.497,,,1.999,5.061,,,,2.273,,,3.555,,,,,,,,,,11.792,5.487,,,,,4.237,2.668,3.176,,0.743,,,,,,,,0.491,,,,,,0.556,,,,,,,,1.052,,,,10.803,,,,1.123,,,,,,,,0.989,,,,,,,4.571,,,,,,,,,,5.351,4.209,,4.02,,7.879,37.358,,,,,,,,,,3.442,,,3.249,1.447,5.984,,,,5.139,,,,,,,,,,,,,,,,,4.442,,,,,,,6.069,,5.568,,,,,,,,,,,1.131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"BERD, financed by government (direct), % of GDP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004,,,,,0.01,,,,,0.034,,,,,0.012,0.066,,,,,,,0.002,,0.007,0.111,,,0.04,,,,,,,,,0.065,,,0.063,0.113,,,,0.066,,,0.03,,,,,,,,,,0.161,0.11,,,,,0.065,0.114,0.044,,0.025,,,,,,,,0.003,,,,,,0.006,,,,,,,,0.008,,,,0.058,,,,0.004,,,,,,,,0.02,,,,,,,0.078,,,,,,,,,,0.05,0.054,,0.172,,0.03,0.4,,,,,,,,,,0.026,,,0.071,0.013,0.143,,,,0.064,,,,,0.13,,,,,,,,,,,,0.038,,,,,,,0.102,,0.153,,,,,,,,,,,0.034,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"BERD, financed by government (direct), million NC",,,,,,,,,,,,,,,,,,,402.4,845.881,,,,,,,408.986,,,,,,4.108,,0.05,,,5.865,,,,,674,,,,,15602.265,40900.691,,,,,,,12.613,,1.864,4879.58,,,644.4,,,,,,,,,15.84,,,127.8,2482.029,,,,1799.9,,,34.03,,,,,,,,,,55522.8,1811.4,,,,,120.7,882.6,735.3,,134569,,,,,,,,0.6,,,,,,2.375,,,,,,,,0.346,,,,8634.492,,,,0.041,,,,,,,,143,,139,,,,,2468.7,,,,,,,,,,626.4,97.457,,2580376.538,,106.045,279358.9,,,,,,,,,,434.6,,,297.421,14.447,90.288,,,,740.22,,,,,5270,,,,,,,,,,,,602.614,,,,,,,1648.8,,29556,,,,,,,,,,,6000.892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
