CATEGORY,TIME,INDICATOR,SOURCE,DESCRIPTION,UNIT,MAP,GRAPH,FILE,OPTIONS,ID,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CYP,CZE,PRK,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,ETH,FJI,FIN,FRA,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRD,GTM,GIN,GNB,GUY,HTI,VAT,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,ANT,NZL,NIC,NER,NGA,NIU,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,KOR,MDA,ROU,RUS,RWA,KNA,LCA,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,ESP,LKA,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,MKD,TLS,TGO,TKL,TON,TTO,TUN,TUR,TKM,TCA,TUV,UGA,UKR,ARE,GBR,TZA,USA,URY,UZB,VUT,VEN,VNM,YEM,ZMB,ZWE,GUF,ESH,TWN,GRL,EAZ,SJM,PRI,IMN,JEY,GGY,VIR,KOS,SSD,BRIICS,AFRIC,ASM,ASME,ATF,BEL-VLG,BEL-WAL,BLX,BVT,CCK,CXR,E21,EA15,EA17,EU15,EU25,EU27,EU28,EUR,FLK,FRO,G20,G7M,GLP,GUM,HMD,IOT,JPN2,MNP,MTQ,MYT,NCL,NFK,NMEC,NOC,OAVG,OEU,OECD,PYF,REU,ROW,SCG,SGS,SHN,SPM,OTO,WLD,XKO,YUG,
,,"Applied research expenditures, % of total R&D expenditures",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Applied research expenditures, % of GDP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Applied research expenditures, million NC",,,,,,,,,,,,,,,,,,,,,24.4,,,,,,,,,,,,33.289,,,,,,,,57479.329,,,,,,,,152863.018,,,,,,,,186.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25392.2,,,,27028.717,,,,,3462256,,36959,,,,,,,,7.863,,,,,,,,,10613.5,,,,,,,30078.94,,,11464.8,,,,1017.77,,,,,,,,,,,,,18.737,,,,,,133260.023,,,,,,13744954.17,,,,,,,,,,,,,13030.8,,,,,,,,,,,,,,,,,,30204,,,,,,,,,,,,,1960.5,,,,,,123453.9,,,,,,,,,118043.159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Applied research expenditures, million USD PPPs",,,,,,,,,,,,,,,,,,,,,76.25,,,,,,,,,,,,47.218,,,,,,,,41.58,,,,,,,,44103.981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.081,,,,74.428,,,,,33772.944,,398.347,,,,,,,,1.746,,,,,,,,,7495.41,,,,,,,3580.527,,,17.922,,,,57.342,,,,,,,,,,,,,123.27,,,,,,57.31,,,,,,15465.87,,,,,,,,,,,,,314.906,,,,,,,,,,,,,,,,,,2460.411,,,,,,,,,,,,,335.76,,,,,,135.397,,,,,,,,,7782.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Applied research expenditures, million constant USD PPPs",,,,,,,,,,,,,,,,,,,,,70.054,,,,,,,,,,,,43.492,,,,,,,,38.34,,,,,,,,40655.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.369,,,,68.629,,,,,30939.606,,366.562,,,,,,,,1.607,,,,,,,,,6898.971,,,,,,,3305.712,,,16.492,,,,52.765,,,,,,,,,,,,,113.583,,,,,,52.737,,,,,,15362.111,,,,,,,,,,,,,289.783,,,,,,,,,,,,,,,,,,2264.227,,,,,,,,,,,,,308.979,,,,,,124.847,,,,,,,,,7161.547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Applied research expenditures, % of total R&D expenditures",,,,,,,,,,,,,,,,,,,,,20.182,,,,,,,,,,,,53.267,,,,,,,,66.212,,,,,,,,10.788,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.348,,,,34.558,,,,,19.857,,53.33,,,,,,,,51.195,,,,,,,,,70.483,,,,,,,30.956,,,32.017,,,,50.966,,,,,,,,,,,,,28.313,,,,,,73.086,,,,,,20.839,,,,,,,,,,,,,37.241,,,,,,,,,,,,,,,,,,35.672,,,,,,,,,,,,,16.037,,,,,,33.808,,,,,,,,,23.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Applied research expenditures, % of GDP",,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,0.116,,,,,,,,0.077,,,,,,,,0.223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.147,,,,0.014,,,,,0.653,,0.09,,,,,,,,0.026,,,,,,,,,0.917,,,,,,,0.165,,,0.05,,,,0.172,,,,,,,,,,,,,0.07,,,,,,0.094,,,,,,0.882,,,,,,,,,,,,,0.322,,,,,,,,,,,,,,,,,,0.221,,,,,,,,,,,,,0.099,,,,,,0.072,,,,,,,,,0.704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Applied research expenditures, million NC",,,,,,,,,,,,,,,,,,,,,26.5,,3.874,,,,,,,,,,,,,,,477.052,,,,,,,,,,,139852.826,,,,,24738,,897.111,151,51.573,29770.272,,,,,,,160.957,,13.218,,,74.872,,,,18011.4,,,,,,,,,,,,,,,,,129035.7,16317.2,,,,69483.872,,,10480.99,,3482639,,38394.8,,,,,,71,,,,,,171.923,,,,,10552.3,,,14.44,,,,27947.146,,,29306.6,,,,,,229.616,,,6129.319,,,,,,,,38.471,,,,,,101986.043,,,3191.7,878.817,,12058498.37,,1125.446,,,,,,,,,,,10841.262,,,2734.506,190.334,505.417,,,,5185.99,,,,,,,,,18108,,,2932.881,,,,,,,,,,1882.8,,13257.9,,,,113922.2,,,,,,,,,111025.728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Applied research expenditures, million USD PPPs",,,,,,,,,,,,,,,,,,,,,74.648,,19.082,,,,,,,,,,,,,,,751.263,,,,,,,,,,,39768.922,,,,,65.433,,242.594,,81.345,2352.453,,,,,,,287.938,,26.92,,,142.309,,,,22395.262,,,,,,,,,,,,,,,,,1002.655,118.054,,,,139.048,,,14270.636,,34001.31,,416.882,,,,,,143.088,,,,,,379.521,,,,,7348.398,,,25.648,,,,3493.94,,,46.087,,,,,,39.589,,,7648.328,,,,,,,,207.951,,,,,,43.431,,,1815.221,1522.659,,13852.598,,664.102,,,,,,,,,,,266.141,,,3228.46,394.442,866.005,,,,7830.526,,,,,,,,,1468.137,,,13.246,,,,,,,,,,443.012,,19151.791,,,,134.619,,,,,,,,,7458.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Applied research expenditures, million constant USD PPPs",,,,,,,,,,,,,,,,,,,,,69.353,,17.712,,,,,,,,,,,,,,,698.699,,,,,,,,,,,37032.685,,,,,60.86,,225.641,,75.631,2068.023,,,,,,,267.939,,25.012,,,127.684,,,,20410.218,,,,,,,,,,,,,,,,,909.347,109.163,,,,129.33,,,12929.672,,31733.858,,387.746,,,,,,128.561,,,,,,353.056,,,,,6833.832,,,23.843,,,,3148.869,,,42.866,,,,,,36.825,,,6973.378,,,,,,,,192.911,,,,,,40.396,,,1663.806,1380.541,,13775.054,,613.353,,,,,,,,,,,247.543,,,3002.905,367.703,769.95,,,,7134.182,,,,,,,,,1365.523,,,12.32,,,,,,,,,,412.109,,17629.021,,,,125.211,,,,,,,,,6937.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Applied research expenditures, % of total R&D expenditures",,,,,,,,,,,,,,,,38.837,,,,,21.405,,30.503,,,,,,,,,,,,,,,71.756,,,,,,,,,,,10.745,,,,,15.882,,34.576,45.007,61.328,34.981,,,,,,,35.744,,62.387,,,26.112,,,,37.587,,,,,,,,,,,,,,,,,29.254,40.394,,,,68.026,,,47.019,,19.932,,57.869,,,,,,43.612,,,,,,45.624,,,,,75.527,,,23.852,,,,30.156,,,59.02,,,,,,48.675,,,46.197,,,,,,,,58.066,,,,,,71.639,,,19.741,39.369,,18.92,,44.037,,,,,,,,,,,36.036,,,32.071,28.424,56.774,,,,40.45,,,,,,,,,28.521,,,48.711,,,,,,,,,,18.244,,43.327,,,,39.764,,,,,,,,,22.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Applied research expenditures, % of GDP",,,,,,,,,,,,,,,,,,,,,0.045,,0.031,,,,,,,,,,,,,,,0.57,,,,,,,,,,,0.217,,,,,0.091,,0.273,,0.294,0.69,,,1.14,,,,0.157,,0.053,,,0.379,,,,0.839,,,,,,,,,,,,,,,,,0.398,0.813,,,,0.025,0.21,,0.646,,0.678,,0.097,,,,,,0.3,,,,,,0.47,,,,,0.954,,,0.171,,,,0.162,,,0.132,,,,,,0.165,,,0.924,,,,,,,,0.123,,,,,,0.074,,,0.186,0.508,,0.811,,0.168,,,,,,,,,,,0.277,,,0.7,0.251,1.354,,,,0.5,,,,,,,,,0.137,,,0.129,,,,,,,,,,0.119,,0.727,,,,0.078,,,,,,,,,0.689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Applied research expenditures, million NC",,,,,,,,,,,,,,,,,,,,3402.988,27,,1.2,,,,3691.47,,,,,,,,,,,385.019,,,,,,,,,,,126911.514,,,,,28410,,911.873,164.8,52.491,25262.861,,,21541.6,,,,121.624,,9.8,,,104.467,2389.508,,,17889.752,,,1.7,,,,570.47,,,,,,,,,,128896.1,9947.9,,,,,935.571,4897.202,10065,,3481159,,33369.5,,,,,,78.8,,,,,,151.732,,,,,,,,12.762,,,,24360.237,,,24548.9,,,,,,,,,5849.449,,1050,,,,,,8.876,,,,13.054,,,,,2962.7,886.462,,11315883.15,,998.199,,,,,,,,,,,8919.7,,,2508.664,145.563,475.53,,,,5341.122,5518.65,,,,,,,,,,,,,,,,,,,,,2061.4,,13178.5,264350.146,,,,,,8791101,,,,,,106232.971,,,,96.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Applied research expenditures, million USD PPPs",,,,,,,,,,,,,,,,,,,,4273.169,74.38,,5.687,,,,4583.183,,,,,,,,,,,598.785,,,,,,,,,,,35795.624,,,,,78.117,,242.391,501.108,80.139,1977.721,,,2931.546,,,,221.134,,19.878,,,200.146,356.909,,,22061.336,,,2.043,,,,904.48,,,,,,,,,,1032.271,72.666,,,,,1154.319,1276.601,13663.511,,34378.418,,376.126,,,,,,157.83,,,,,,332.018,,,,,,,,22.708,,,,3090.943,,,40.751,,,,,,,,,7335.236,,726.322,,,,,,47.212,,,,22.013,,,,,1682.919,1520.309,,13046.153,,588.413,6533.141,,,,,,,,,,220.943,,,2910.283,296.656,806.156,,,,7922.271,125.487,,,,,,,,,,,,,,,,,,,,,552.358,,18972.24,439.105,,,,,,1166.88,,,,,,7130.687,,,,122.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,"Applied research expenditures, million constant USD PPPs",,,,,,,,,,,,,,,,,,,,3834.757,70.249,,5.395,,,,4197.422,,,,,,,,,,,566.46,,,,,,,,,,,33885.122,,,,,73.959,,229.467,,75.795,1798.432,,,2735.222,,,,209.346,,18.812,,,181.225,337.957,,,20379.427,,,1.933,,,,807.253,,,,,,,,,,938.89,69.257,,,,,1022.662,1142.036,12527.104,,32250.598,,356.104,,,,,,144.902,,,,,,314.729,,,,,,,,21.502,,,,2873.973,,,38.582,,,,,,,,,6664.949,,658.228,,,,,,44.556,,,,20.873,,,,,1552.079,1403.001,,13004.343,,553.178,4994.054,,,,,,,,,,209.182,,,2756.095,280.73,730.282,,,,7328.142,118.806,,,,,,,,,,,,,,,,,,,,,522.948,,17811.797,415.728,,,,,,1104.76,,,,,,6751.182,,,,115.811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
